LocusID	Species	N_individuals	AlnSeqLength	N_sites_noN	AvgSeqLg_noN	N_SNPsBi	N_SNPs_Mult	GC_content	NbRec	SNP_coverage
Locus196	set_32	4	600	600	600	28	0	0.015	4	1.0
Locus197	set_32	4	600	600	600	30	0	0.016	3	1.0
Locus198	set_32	4	600	600	600	30	0	0.023	NA	1.0
Locus199	set_32	4	600	600	600	29	0	0.019	0	1.0
Locus200	set_32	4	600	600	600	30	0	0.014	1	1.0
Locus201	set_32	4	600	600	600	30	0	0.016	0	1.0
Locus202	set_32	4	600	600	600	29	0	0.017	1	1.0
Locus203	set_32	4	600	600	600	30	0	0.023	3	1.0
Locus204	set_32	4	600	600	600	30	0	0.015	0	1.0
Locus205	set_32	4	600	600	600	29	0	0.015	1	1.0
Locus206	set_32	4	600	600	600	29	0	0.012	2	1.0
Locus207	set_32	4	600	600	600	30	0	0.018	1	1.0
Locus208	set_32	4	600	600	600	30	0	0.014	0	1.0
Locus209	set_32	4	600	600	600	29	0	0.018	1	1.0
Locus210	set_32	4	600	600	600	30	0	0.015	NA	1.0
Locus211	set_32	4	600	600	600	30	0	0.021	2	1.0
Locus212	set_32	4	600	600	600	30	0	0.015	1	1.0
Locus213	set_32	4	600	600	600	30	0	0.018	2	1.0
Locus214	set_32	4	600	600	600	27	0	0.014	0	1.0
Locus215	set_32	4	600	600	600	29	0	0.015	1	1.0
Locus216	set_32	4	600	600	600	29	0	0.016	2	1.0
Locus217	set_32	4	600	600	600	29	0	0.014	1	1.0
Locus218	set_32	4	600	600	600	30	0	0.014	0	1.0
Locus219	set_32	4	600	600	600	28	0	0.018	2	1.0
Locus220	set_32	4	600	600	600	29	0	0.012	1	1.0
Locus221	set_32	4	600	600	600	29	0	0.016	2	1.0
Locus222	set_32	4	600	600	600	29	0	0.020	1	1.0
Locus223	set_32	4	600	600	600	30	0	0.014	1	1.0
Locus224	set_32	4	600	600	600	28	0	0.018	0	1.0
Locus225	set_32	4	600	600	600	29	0	0.017	0	1.0
Locus226	set_32	4	600	600	600	29	0	0.019	1	1.0
Locus227	set_32	4	600	600	600	29	0	0.017	NA	1.0
Locus228	set_32	4	600	600	600	28	0	0.021	2	1.0
Locus229	set_32	4	600	600	600	30	0	0.021	NA	1.0
Locus230	set_32	4	600	600	600	30	0	0.015	0	1.0
Locus231	set_32	4	600	600	600	29	0	0.018	0	1.0
Locus232	set_32	4	600	600	600	30	0	0.019	1	1.0
Locus233	set_32	4	600	600	600	29	0	0.019	2	1.0
Locus234	set_32	4	600	600	600	28	0	0.016	1	1.0
Locus235	set_32	4	600	600	600	30	0	0.019	0	1.0
Locus236	set_32	4	600	600	600	30	0	0.021	2	1.0
Locus237	set_32	4	600	600	600	30	0	0.015	0	1.0
Locus238	set_32	4	600	600	600	29	0	0.014	2	1.0
Locus239	set_32	4	600	600	600	30	0	0.015	1	1.0
Locus240	set_32	4	600	600	600	30	0	0.019	2	1.0
Locus241	set_32	4	600	600	600	29	0	0.018	0	1.0
Locus242	set_32	4	600	600	600	28	0	0.012	2	1.0
Locus243	set_32	4	600	600	600	29	0	0.019	1	1.0
Locus244	set_32	4	600	600	600	28	0	0.013	2	1.0
Locus245	set_32	4	600	600	600	30	0	0.018	0	1.0
Locus246	set_32	4	600	600	600	30	0	0.017	1	1.0
Locus247	set_32	4	600	600	600	27	0	0.016	1	1.0
Locus248	set_32	4	600	600	600	30	0	0.017	2	1.0
Locus249	set_32	4	600	600	600	29	0	0.014	0	1.0
Locus250	set_32	4	600	600	600	30	0	0.021	0	1.0
Locus251	set_32	4	600	600	600	30	0	0.013	0	1.0
Locus252	set_32	4	600	600	600	28	0	0.020	2	1.0
Locus253	set_32	4	600	600	600	30	0	0.018	3	1.0
Locus254	set_32	4	600	600	600	29	0	0.018	0	1.0
Locus255	set_32	4	600	600	600	30	0	0.014	3	1.0
Locus256	set_32	4	600	600	600	29	0	0.016	1	1.0
Locus257	set_32	4	600	600	600	27	0	0.021	NA	1.0
Locus258	set_32	4	600	600	600	29	0	0.011	2	1.0
Locus259	set_32	4	600	600	600	28	0	0.017	2	1.0
Locus260	set_32	4	600	600	600	29	0	0.015	0	1.0
Locus261	set_32	4	600	600	600	30	0	0.015	2	1.0
Locus262	set_32	4	600	600	600	27	0	0.013	2	1.0
Locus263	set_32	4	600	600	600	30	0	0.018	1	1.0
Locus264	set_32	4	600	600	600	30	0	0.023	NA	1.0
Locus265	set_32	4	600	600	600	30	0	0.016	0	1.0
Locus266	set_32	4	600	600	600	30	0	0.013	2	1.0
Locus267	set_32	4	600	600	600	30	0	0.016	1	1.0
Locus268	set_32	4	600	600	600	30	0	0.014	1	1.0
Locus269	set_32	4	600	600	600	29	0	0.015	4	1.0
Locus270	set_32	4	600	600	600	30	0	0.017	1	1.0
Locus271	set_32	4	600	600	600	29	0	0.014	3	1.0
Locus272	set_32	4	600	600	600	30	0	0.019	0	1.0
Locus273	set_32	4	600	600	600	30	0	0.024	1	1.0
Locus274	set_32	4	600	600	600	30	0	0.015	1	1.0
Locus275	set_32	4	600	600	600	29	0	0.011	0	1.0
Locus276	set_32	4	600	600	600	28	0	0.019	1	1.0
Locus277	set_32	4	600	600	600	30	0	0.020	0	1.0
Locus278	set_32	4	600	600	600	29	0	0.019	0	1.0
Locus279	set_32	4	600	600	600	30	0	0.014	1	1.0
Locus280	set_32	4	600	600	600	29	0	0.018	NA	1.0
Locus281	set_32	4	600	600	600	29	0	0.019	2	1.0
Locus282	set_32	4	600	600	600	28	0	0.015	0	1.0
Locus283	set_32	4	600	600	600	30	0	0.021	NA	1.0
Locus284	set_32	4	600	600	600	28	0	0.016	3	1.0
Locus285	set_32	4	600	600	600	27	0	0.014	1	1.0
Locus286	set_32	4	600	600	600	29	0	0.014	1	1.0
Locus287	set_32	4	600	600	600	30	0	0.016	0	1.0
Locus288	set_32	4	600	600	600	27	0	0.019	0	1.0
Locus289	set_32	4	600	600	600	30	0	0.017	1	1.0
Locus290	set_32	4	600	600	600	29	0	0.021	1	1.0
Locus291	set_32	4	600	600	600	27	0	0.018	2	1.0
Locus292	set_32	4	600	600	600	30	0	0.022	1	1.0
Locus293	set_32	4	600	600	600	27	0	0.014	1	1.0
Locus294	set_32	4	600	600	600	29	0	0.015	0	1.0
Locus295	set_32	4	600	600	600	29	0	0.020	0	1.0
Locus296	set_32	4	600	600	600	28	0	0.014	3	1.0
Locus297	set_32	4	600	600	600	30	0	0.010	1	1.0
Locus298	set_32	4	600	600	600	29	0	0.020	1	1.0
Locus299	set_32	4	600	600	600	30	0	0.016	1	1.0
Locus300	set_32	4	600	600	600	29	0	0.015	1	1.0
Locus301	set_32	4	600	600	600	28	0	0.010	2	1.0
Locus302	set_32	4	600	600	600	29	0	0.017	1	1.0
Locus303	set_32	4	600	600	600	30	0	0.022	1	1.0
Locus304	set_32	4	600	600	600	29	0	0.015	NA	1.0
Locus305	set_32	4	600	600	600	27	0	0.017	NA	1.0
Locus306	set_32	4	600	600	600	29	0	0.018	1	1.0
Locus307	set_32	4	600	600	600	28	0	0.020	1	1.0
Locus308	set_32	4	600	600	600	30	0	0.014	0	1.0
Locus309	set_32	4	600	600	600	30	0	0.017	1	1.0
Locus310	set_32	4	600	600	600	30	0	0.017	0	1.0
Locus311	set_32	4	600	600	600	28	0	0.018	2	1.0
Locus312	set_32	4	600	600	600	30	0	0.019	1	1.0
Locus313	set_32	4	600	600	600	28	0	0.018	NA	1.0
Locus314	set_32	4	600	600	600	30	0	0.020	1	1.0
Locus315	set_32	4	600	600	600	30	0	0.020	NA	1.0
Locus316	set_32	4	600	600	600	28	0	0.019	1	1.0
Locus317	set_32	4	600	600	600	30	0	0.017	NA	1.0
Locus318	set_32	4	600	600	600	30	0	0.019	1	1.0
Locus319	set_32	4	600	600	600	27	0	0.017	3	1.0
Locus320	set_32	4	600	600	600	29	0	0.023	0	1.0
Locus321	set_32	4	600	600	600	29	0	0.020	2	1.0
Locus322	set_32	4	600	600	600	30	0	0.024	NA	1.0
Locus323	set_32	4	600	600	600	30	0	0.021	2	1.0
Locus324	set_32	4	600	600	600	27	0	0.015	2	1.0
Locus325	set_32	4	600	600	600	29	0	0.018	2	1.0
Locus326	set_32	4	600	600	600	29	0	0.010	1	1.0
Locus327	set_32	4	600	600	600	28	0	0.019	NA	1.0
Locus328	set_32	4	600	600	600	29	0	0.016	3	1.0
Locus329	set_32	4	600	600	600	28	0	0.022	1	1.0
Locus330	set_32	4	600	600	600	29	0	0.021	1	1.0
Locus331	set_32	4	600	600	600	28	0	0.020	1	1.0
Locus332	set_32	4	600	600	600	28	0	0.016	1	1.0
Locus333	set_32	4	600	600	600	28	0	0.018	3	1.0
Locus334	set_32	4	600	600	600	29	0	0.018	1	1.0
Locus335	set_32	4	600	600	600	30	0	0.020	1	1.0
Locus336	set_32	4	600	600	600	30	0	0.017	0	1.0
Locus337	set_32	4	600	600	600	29	0	0.013	1	1.0
Locus338	set_32	4	600	600	600	30	0	0.013	0	1.0
Locus339	set_32	4	600	600	600	30	0	0.015	2	1.0
Locus340	set_32	4	600	600	600	28	0	0.020	1	1.0
Locus341	set_32	4	600	600	600	30	0	0.023	0	1.0
Locus342	set_32	4	600	600	600	30	0	0.018	0	1.0
Locus343	set_32	4	600	600	600	29	0	0.018	2	1.0
Locus344	set_32	4	600	600	600	30	0	0.018	NA	1.0
Locus345	set_32	4	600	600	600	30	0	0.014	2	1.0
Locus346	set_32	4	600	600	600	30	0	0.023	NA	1.0
Locus347	set_32	4	600	600	600	27	0	0.017	2	1.0
Locus348	set_32	4	600	600	600	28	0	0.019	NA	1.0
Locus349	set_32	4	600	600	600	29	0	0.013	2	1.0
Locus350	set_32	4	600	600	600	29	0	0.020	0	1.0
Locus351	set_32	4	600	600	600	28	0	0.012	4	1.0
Locus352	set_32	4	600	600	600	30	0	0.016	2	1.0
Locus353	set_32	4	600	600	600	29	0	0.015	1	1.0
Locus354	set_32	4	600	600	600	30	0	0.021	1	1.0
Locus355	set_32	4	600	600	600	30	0	0.012	1	1.0
Locus356	set_32	4	600	600	600	27	0	0.019	1	1.0
Locus357	set_32	4	600	600	600	28	0	0.017	1	1.0
Locus358	set_32	4	600	600	600	27	0	0.024	1	1.0
Locus359	set_32	4	600	600	600	29	0	0.013	0	1.0
Locus360	set_32	4	600	600	600	30	0	0.016	1	1.0
Locus361	set_32	4	600	600	600	30	0	0.014	2	1.0
Locus362	set_32	4	600	600	600	27	0	0.014	1	1.0
Locus363	set_32	4	600	600	600	29	0	0.012	1	1.0
Locus364	set_32	4	600	600	600	29	0	0.017	0	1.0
Locus365	set_32	4	600	600	600	30	0	0.014	1	1.0
Locus366	set_32	4	600	600	600	28	0	0.012	1	1.0
Locus367	set_32	4	600	600	600	29	0	0.015	1	1.0
Locus368	set_32	4	600	600	600	30	0	0.018	1	1.0
Locus369	set_32	4	600	600	600	30	0	0.012	0	1.0
Locus370	set_32	4	600	600	600	26	0	0.018	2	1.0
Locus371	set_32	4	600	600	600	30	0	0.015	NA	1.0
Locus372	set_32	4	600	600	600	28	0	0.015	3	1.0
Locus373	set_32	4	600	600	600	30	0	0.014	1	1.0
Locus374	set_32	4	600	600	600	29	0	0.014	1	1.0
Locus375	set_32	4	600	600	600	29	0	0.009	0	1.0
Locus376	set_32	4	600	600	600	30	0	0.015	0	1.0
Locus377	set_32	4	600	600	600	29	0	0.014	0	1.0
Locus378	set_32	4	600	600	600	28	0	0.019	2	1.0
Locus379	set_32	4	600	600	600	27	0	0.021	1	1.0
Locus380	set_32	4	600	600	600	29	0	0.020	NA	1.0
Locus381	set_32	4	600	600	600	28	0	0.019	1	1.0
Locus382	set_32	4	600	600	600	28	0	0.014	2	1.0
Locus383	set_32	4	600	600	600	29	0	0.013	3	1.0
Locus384	set_32	4	600	600	600	30	0	0.015	0	1.0
Locus385	set_32	4	600	600	600	29	0	0.015	1	1.0
Locus386	set_32	4	600	600	600	29	0	0.015	3	1.0
Locus387	set_32	4	600	600	600	30	0	0.018	2	1.0
Locus388	set_32	4	600	600	600	28	0	0.017	1	1.0
Locus389	set_32	4	600	600	600	28	0	0.015	0	1.0
Locus390	set_32	4	600	600	600	30	0	0.019	2	1.0
Locus391	set_32	4	600	600	600	30	0	0.026	0	1.0
Locus392	set_32	4	600	600	600	30	0	0.017	1	1.0
Locus393	set_32	4	600	600	600	28	0	0.013	0	1.0
Locus394	set_32	4	600	600	600	29	0	0.020	2	1.0
Locus395	set_32	4	600	600	600	29	0	0.015	1	1.0
Locus396	set_32	4	600	600	600	30	0	0.019	2	1.0
Locus397	set_32	4	600	600	600	29	0	0.014	1	1.0
Locus398	set_32	4	600	600	600	30	0	0.017	1	1.0
Locus399	set_32	4	600	600	600	30	0	0.015	1	1.0
Locus400	set_32	4	600	600	600	29	0	0.010	0	1.0
Locus401	set_32	4	600	600	600	30	0	0.018	0	1.0
Locus402	set_32	4	600	600	600	29	0	0.013	2	1.0
Locus403	set_32	4	600	600	600	28	0	0.014	2	1.0
Locus404	set_32	4	600	600	600	30	0	0.018	0	1.0
Locus405	set_32	4	600	600	600	30	0	0.019	1	1.0
Locus406	set_32	4	600	600	600	30	0	0.015	1	1.0
Locus407	set_32	4	600	600	600	30	0	0.015	0	1.0
Locus408	set_32	4	600	600	600	29	0	0.018	2	1.0
Locus409	set_32	4	600	600	600	30	0	0.015	2	1.0
Locus410	set_32	4	600	600	600	26	0	0.012	0	1.0
Locus411	set_32	4	600	600	600	30	0	0.016	2	1.0
Locus412	set_32	4	600	600	600	28	0	0.018	0	1.0
Locus413	set_32	4	600	600	600	30	0	0.011	1	1.0
Locus414	set_32	4	600	600	600	30	0	0.013	1	1.0
Locus415	set_32	4	600	600	600	30	0	0.013	2	1.0
Locus416	set_32	4	600	600	600	30	0	0.016	2	1.0
Locus417	set_32	4	600	600	600	30	0	0.020	2	1.0
Locus418	set_32	4	600	600	600	30	0	0.016	NA	1.0
Locus419	set_32	4	600	600	600	28	0	0.018	0	1.0
Locus420	set_32	4	600	600	600	28	0	0.015	3	1.0
Locus421	set_32	4	600	600	600	30	0	0.017	1	1.0
Locus422	set_32	4	600	600	600	30	0	0.014	1	1.0
Locus423	set_32	4	600	600	600	28	0	0.021	2	1.0
Locus424	set_32	4	600	600	600	29	0	0.018	1	1.0
Locus425	set_32	4	600	600	600	30	0	0.020	NA	1.0
Locus426	set_32	4	600	600	600	26	0	0.019	2	1.0
Locus427	set_32	4	600	600	600	30	0	0.020	NA	1.0
Locus428	set_32	4	600	600	600	28	0	0.019	0	1.0
Locus429	set_32	4	600	600	600	30	0	0.014	4	1.0
Locus430	set_32	4	600	600	600	29	0	0.012	1	1.0
Locus431	set_32	4	600	600	600	29	0	0.010	2	1.0
Locus432	set_32	4	600	600	600	30	0	0.019	1	1.0
Locus433	set_32	4	600	600	600	30	0	0.022	NA	1.0
Locus434	set_32	4	600	600	600	30	0	0.011	1	1.0
Locus435	set_32	4	600	600	600	29	0	0.019	0	1.0
Locus436	set_32	4	600	600	600	30	0	0.015	0	1.0
Locus437	set_32	4	600	600	600	29	0	0.018	1	1.0
Locus438	set_32	4	600	600	600	29	0	0.020	NA	1.0
Locus439	set_32	4	600	600	600	29	0	0.015	0	1.0
Locus440	set_32	4	600	600	600	28	0	0.016	1	1.0
Locus441	set_32	4	600	600	600	30	0	0.019	1	1.0
Locus442	set_32	4	600	600	600	29	0	0.016	NA	1.0
Locus443	set_32	4	600	600	600	29	0	0.013	3	1.0
Locus444	set_32	4	600	600	600	28	0	0.013	1	1.0
Locus445	set_32	4	600	600	600	30	0	0.015	4	1.0
