LocusID	Species	N_individuals	AlnSeqLength	N_sites_noN	AvgSeqLg_noN	N_SNPsBi	N_SNPs_Mult	GC_content	NbRec	SNP_coverage
Locus249	set_36	4	600	600	600	30	0	0.019	3	1.0
Locus250	set_36	4	600	600	600	27	0	0.012	NA	1.0
Locus251	set_36	4	600	600	600	30	0	0.016	2	1.0
Locus252	set_36	4	600	600	600	29	0	0.020	2	1.0
Locus253	set_36	4	600	600	600	29	0	0.017	4	1.0
Locus254	set_36	4	600	600	600	29	0	0.016	3	1.0
Locus255	set_36	4	600	600	600	29	0	0.015	3	1.0
Locus256	set_36	4	600	600	600	30	0	0.019	1	1.0
Locus257	set_36	4	600	600	600	28	0	0.016	4	1.0
Locus258	set_36	4	600	600	600	28	0	0.015	4	1.0
Locus259	set_36	4	600	600	600	30	0	0.021	2	1.0
Locus260	set_36	4	600	600	600	28	0	0.015	3	1.0
Locus261	set_36	4	600	600	600	29	0	0.017	3	1.0
Locus262	set_36	4	600	600	600	29	0	0.016	2	1.0
Locus263	set_36	4	600	600	600	29	0	0.017	3	1.0
Locus264	set_36	4	600	600	600	30	0	0.018	1	1.0
Locus265	set_36	4	600	600	600	30	0	0.015	4	1.0
Locus266	set_36	4	600	600	600	30	0	0.019	4	1.0
Locus267	set_36	4	600	600	600	29	0	0.020	4	1.0
Locus268	set_36	4	600	600	600	29	0	0.016	0	1.0
Locus269	set_36	4	600	600	600	30	0	0.017	4	1.0
Locus270	set_36	4	600	600	600	29	0	0.019	1	1.0
Locus271	set_36	4	600	600	600	30	0	0.015	3	1.0
Locus272	set_36	4	600	600	600	29	0	0.019	4	1.0
Locus273	set_36	4	600	600	600	28	0	0.017	1	1.0
Locus274	set_36	4	600	600	600	30	0	0.014	3	1.0
Locus275	set_36	4	600	600	600	27	0	0.018	4	1.0
Locus276	set_36	4	600	600	600	30	0	0.019	2	1.0
Locus277	set_36	4	600	600	600	26	0	0.018	1	1.0
Locus278	set_36	4	600	600	600	30	0	0.015	2	1.0
Locus279	set_36	4	600	600	600	30	0	0.016	5	1.0
Locus280	set_36	4	600	600	600	28	0	0.011	3	1.0
Locus281	set_36	4	600	600	600	30	0	0.017	5	1.0
Locus282	set_36	4	600	600	600	30	0	0.020	3	1.0
Locus283	set_36	4	600	600	600	30	0	0.019	2	1.0
Locus284	set_36	4	600	600	600	29	0	0.014	2	1.0
Locus285	set_36	4	600	600	600	28	0	0.020	0	1.0
Locus286	set_36	4	600	600	600	30	0	0.015	1	1.0
Locus287	set_36	4	600	600	600	27	0	0.021	1	1.0
Locus288	set_36	4	600	600	600	30	0	0.014	2	1.0
Locus289	set_36	4	600	600	600	28	0	0.015	2	1.0
Locus290	set_36	4	600	600	600	28	0	0.020	3	1.0
Locus291	set_36	4	600	600	600	30	0	0.015	3	1.0
Locus292	set_36	4	600	600	600	28	0	0.018	2	1.0
Locus293	set_36	4	600	600	600	29	0	0.013	2	1.0
Locus294	set_36	4	600	600	600	30	0	0.016	3	1.0
Locus295	set_36	4	600	600	600	28	0	0.016	4	1.0
Locus296	set_36	4	600	600	600	29	0	0.016	NA	1.0
Locus297	set_36	4	600	600	600	28	0	0.018	0	1.0
Locus298	set_36	4	600	600	600	27	0	0.021	0	1.0
Locus299	set_36	4	600	600	600	28	0	0.011	2	1.0
Locus300	set_36	4	600	600	600	30	0	0.013	2	1.0
Locus301	set_36	4	600	600	600	28	0	0.014	3	1.0
Locus302	set_36	4	600	600	600	28	0	0.018	1	1.0
Locus303	set_36	4	600	600	600	28	0	0.019	4	1.0
Locus304	set_36	4	600	600	600	28	0	0.017	3	1.0
Locus305	set_36	4	600	600	600	29	0	0.017	3	1.0
Locus306	set_36	4	600	600	600	29	0	0.016	1	1.0
Locus307	set_36	4	600	600	600	30	0	0.014	4	1.0
Locus308	set_36	4	600	600	600	30	0	0.017	1	1.0
Locus309	set_36	4	600	600	600	30	0	0.013	2	1.0
Locus310	set_36	4	600	600	600	30	0	0.018	6	1.0
Locus311	set_36	4	600	600	600	28	0	0.020	2	1.0
Locus312	set_36	4	600	600	600	29	0	0.014	5	1.0
Locus313	set_36	4	600	600	600	29	0	0.017	5	1.0
Locus314	set_36	4	600	600	600	28	0	0.018	3	1.0
Locus315	set_36	4	600	600	600	28	0	0.016	3	1.0
Locus316	set_36	4	600	600	600	27	0	0.014	4	1.0
Locus317	set_36	4	600	600	600	27	0	0.018	2	1.0
Locus318	set_36	4	600	600	600	30	0	0.019	1	1.0
Locus319	set_36	4	600	600	600	29	0	0.014	3	1.0
Locus320	set_36	4	600	600	600	30	0	0.017	1	1.0
Locus321	set_36	4	600	600	600	29	0	0.016	1	1.0
Locus322	set_36	4	600	600	600	30	0	0.017	3	1.0
Locus323	set_36	4	600	600	600	26	0	0.018	1	1.0
Locus324	set_36	4	600	600	600	29	0	0.016	1	1.0
Locus325	set_36	4	600	600	600	29	0	0.014	2	1.0
Locus326	set_36	4	600	600	600	30	0	0.018	NA	1.0
Locus327	set_36	4	600	600	600	27	0	0.016	2	1.0
Locus328	set_36	4	600	600	600	30	0	0.015	3	1.0
Locus329	set_36	4	600	600	600	30	0	0.013	3	1.0
Locus330	set_36	4	600	600	600	29	0	0.014	0	1.0
Locus331	set_36	4	600	600	600	29	0	0.019	3	1.0
Locus332	set_36	4	600	600	600	30	0	0.016	4	1.0
Locus333	set_36	4	600	600	600	29	0	0.024	2	1.0
Locus334	set_36	4	600	600	600	30	0	0.017	3	1.0
Locus335	set_36	4	600	600	600	29	0	0.015	3	1.0
Locus336	set_36	4	600	600	600	29	0	0.018	2	1.0
Locus337	set_36	4	600	600	600	30	0	0.018	3	1.0
Locus338	set_36	4	600	600	600	30	0	0.018	2	1.0
Locus339	set_36	4	600	600	600	30	0	0.018	4	1.0
Locus340	set_36	4	600	600	600	29	0	0.017	3	1.0
Locus341	set_36	4	600	600	600	29	0	0.018	3	1.0
Locus342	set_36	4	600	600	600	28	0	0.016	3	1.0
Locus343	set_36	4	600	600	600	29	0	0.014	2	1.0
Locus344	set_36	4	600	600	600	30	0	0.018	NA	1.0
Locus345	set_36	4	600	600	600	30	0	0.016	2	1.0
Locus346	set_36	4	600	600	600	29	0	0.018	2	1.0
Locus347	set_36	4	600	600	600	30	0	0.015	1	1.0
Locus348	set_36	4	600	600	600	28	0	0.014	0	1.0
Locus349	set_36	4	600	600	600	29	0	0.019	2	1.0
Locus350	set_36	4	600	600	600	28	0	0.014	3	1.0
Locus351	set_36	4	600	600	600	29	0	0.017	1	1.0
Locus352	set_36	4	600	600	600	28	0	0.016	9	1.0
Locus353	set_36	4	600	600	600	30	0	0.014	2	1.0
Locus354	set_36	4	600	600	600	28	0	0.017	2	1.0
Locus355	set_36	4	600	600	600	30	0	0.017	0	1.0
Locus356	set_36	4	600	600	600	29	0	0.014	5	1.0
Locus357	set_36	4	600	600	600	29	0	0.017	2	1.0
Locus358	set_36	4	600	600	600	29	0	0.013	2	1.0
Locus359	set_36	4	600	600	600	30	0	0.017	2	1.0
Locus360	set_36	4	600	600	600	28	0	0.017	4	1.0
Locus361	set_36	4	600	600	600	29	0	0.016	3	1.0
Locus362	set_36	4	600	600	600	30	0	0.022	2	1.0
Locus363	set_36	4	600	600	600	28	0	0.020	7	1.0
Locus364	set_36	4	600	600	600	30	0	0.017	3	1.0
Locus365	set_36	4	600	600	600	29	0	0.016	2	1.0
Locus366	set_36	4	600	600	600	29	0	0.010	1	1.0
Locus367	set_36	4	600	600	600	28	0	0.017	2	1.0
Locus368	set_36	4	600	600	600	30	0	0.022	3	1.0
Locus369	set_36	4	600	600	600	29	0	0.018	1	1.0
Locus370	set_36	4	600	600	600	27	0	0.017	2	1.0
Locus371	set_36	4	600	600	600	29	0	0.020	2	1.0
Locus372	set_36	4	600	600	600	29	0	0.014	0	1.0
Locus373	set_36	4	600	600	600	30	0	0.019	4	1.0
Locus374	set_36	4	600	600	600	29	0	0.018	2	1.0
Locus375	set_36	4	600	600	600	30	0	0.017	2	1.0
Locus376	set_36	4	600	600	600	27	0	0.016	3	1.0
Locus377	set_36	4	600	600	600	29	0	0.016	4	1.0
Locus378	set_36	4	600	600	600	29	0	0.017	4	1.0
Locus379	set_36	4	600	600	600	29	0	0.017	2	1.0
Locus380	set_36	4	600	600	600	27	0	0.017	3	1.0
Locus381	set_36	4	600	600	600	29	0	0.019	2	1.0
Locus382	set_36	4	600	600	600	30	0	0.015	2	1.0
Locus383	set_36	4	600	600	600	30	0	0.018	3	1.0
Locus384	set_36	4	600	600	600	26	0	0.020	1	1.0
Locus385	set_36	4	600	600	600	30	0	0.015	2	1.0
Locus386	set_36	4	600	600	600	30	0	0.016	6	1.0
Locus387	set_36	4	600	600	600	29	0	0.015	1	1.0
Locus388	set_36	4	600	600	600	30	0	0.018	3	1.0
Locus389	set_36	4	600	600	600	30	0	0.018	1	1.0
Locus390	set_36	4	600	600	600	29	0	0.014	3	1.0
Locus391	set_36	4	600	600	600	29	0	0.015	3	1.0
Locus392	set_36	4	600	600	600	27	0	0.017	2	1.0
Locus393	set_36	4	600	600	600	29	0	0.016	6	1.0
Locus394	set_36	4	600	600	600	27	0	0.017	1	1.0
Locus395	set_36	4	600	600	600	27	0	0.015	1	1.0
Locus396	set_36	4	600	600	600	30	0	0.018	2	1.0
Locus397	set_36	4	600	600	600	30	0	0.017	2	1.0
Locus398	set_36	4	600	600	600	29	0	0.015	2	1.0
Locus399	set_36	4	600	600	600	29	0	0.019	2	1.0
Locus400	set_36	4	600	600	600	28	0	0.018	2	1.0
Locus401	set_36	4	600	600	600	30	0	0.016	2	1.0
Locus402	set_36	4	600	600	600	30	0	0.018	2	1.0
Locus403	set_36	4	600	600	600	29	0	0.014	2	1.0
Locus404	set_36	4	600	600	600	29	0	0.015	5	1.0
Locus405	set_36	4	600	600	600	29	0	0.018	5	1.0
Locus406	set_36	4	600	600	600	29	0	0.017	3	1.0
Locus407	set_36	4	600	600	600	28	0	0.016	4	1.0
Locus408	set_36	4	600	600	600	30	0	0.019	3	1.0
Locus409	set_36	4	600	600	600	28	0	0.013	3	1.0
Locus410	set_36	4	600	600	600	29	0	0.014	3	1.0
Locus411	set_36	4	600	600	600	29	0	0.015	3	1.0
Locus412	set_36	4	600	600	600	27	0	0.016	5	1.0
Locus413	set_36	4	600	600	600	30	0	0.016	1	1.0
Locus414	set_36	4	600	600	600	30	0	0.016	2	1.0
Locus415	set_36	4	600	600	600	27	0	0.013	2	1.0
Locus416	set_36	4	600	600	600	30	0	0.017	2	1.0
Locus417	set_36	4	600	600	600	29	0	0.021	3	1.0
Locus418	set_36	4	600	600	600	29	0	0.015	0	1.0
Locus419	set_36	4	600	600	600	30	0	0.015	2	1.0
Locus420	set_36	4	600	600	600	29	0	0.014	2	1.0
Locus421	set_36	4	600	600	600	30	0	0.015	2	1.0
Locus422	set_36	4	600	600	600	27	0	0.017	3	1.0
Locus423	set_36	4	600	600	600	30	0	0.015	1	1.0
Locus424	set_36	4	600	600	600	30	0	0.017	2	1.0
Locus425	set_36	4	600	600	600	30	0	0.021	4	1.0
Locus426	set_36	4	600	600	600	29	0	0.015	3	1.0
Locus427	set_36	4	600	600	600	29	0	0.016	1	1.0
Locus428	set_36	4	600	600	600	29	0	0.014	3	1.0
Locus429	set_36	4	600	600	600	27	0	0.016	3	1.0
Locus430	set_36	4	600	600	600	28	0	0.017	3	1.0
Locus431	set_36	4	600	600	600	30	0	0.017	1	1.0
Locus432	set_36	4	600	600	600	30	0	0.014	4	1.0
Locus433	set_36	4	600	600	600	30	0	0.015	4	1.0
Locus434	set_36	4	600	600	600	29	0	0.012	2	1.0
Locus435	set_36	4	600	600	600	30	0	0.016	2	1.0
Locus436	set_36	4	600	600	600	28	0	0.014	3	1.0
Locus437	set_36	4	600	600	600	29	0	0.015	2	1.0
Locus438	set_36	4	600	600	600	29	0	0.018	2	1.0
Locus439	set_36	4	600	600	600	28	0	0.015	4	1.0
Locus440	set_36	4	600	600	600	28	0	0.014	2	1.0
Locus441	set_36	4	600	600	600	30	0	0.016	1	1.0
Locus442	set_36	4	600	600	600	28	0	0.015	2	1.0
Locus443	set_36	4	600	600	600	26	0	0.014	3	1.0
Locus444	set_36	4	600	600	600	30	0	0.014	1	1.0
Locus445	set_36	4	600	600	600	30	0	0.017	5	1.0
Locus446	set_36	4	600	600	600	29	0	0.016	3	1.0
