LocusID	Species	N_individuals	AlnSeqLength	N_sites_noN	AvgSeqLg_noN	N_SNPsBi	N_SNPs_Mult	GC_content	NbRec	SNP_coverage
Locus287	set_49	4	600	600	600	42	0	0.024	1	1.0
Locus288	set_49	4	600	600	600	40	0	0.023	0	1.0
Locus289	set_49	4	600	600	600	43	0	0.027	0	1.0
Locus290	set_49	4	600	600	600	43	0	0.024	0	1.0
Locus291	set_49	4	600	600	600	44	0	0.032	0	1.0
Locus292	set_49	4	600	600	600	43	0	0.023	2	1.0
Locus293	set_49	4	600	600	600	43	0	0.015	0	1.0
Locus294	set_49	4	600	600	600	44	0	0.018	0	1.0
Locus295	set_49	4	600	600	600	43	0	0.013	1	1.0
Locus296	set_49	4	600	600	600	45	0	0.022	0	1.0
Locus297	set_49	4	600	600	600	44	0	0.027	NA	1.0
Locus298	set_49	4	600	600	600	45	0	0.022	NA	1.0
Locus299	set_49	4	600	600	600	44	0	0.027	NA	1.0
Locus300	set_49	4	600	600	600	45	0	0.017	0	1.0
Locus301	set_49	4	600	600	600	43	0	0.021	0	1.0
Locus302	set_49	4	600	600	600	43	0	0.031	NA	1.0
Locus303	set_49	4	600	600	600	44	0	0.019	0	1.0
Locus304	set_49	4	600	600	600	44	0	0.019	2	1.0
Locus305	set_49	4	600	600	600	43	0	0.026	NA	1.0
Locus306	set_49	4	600	600	600	42	0	0.019	1	1.0
Locus307	set_49	4	600	600	600	44	0	0.028	NA	1.0
Locus308	set_49	4	600	600	600	44	0	0.031	NA	1.0
Locus309	set_49	4	600	600	600	43	0	0.029	NA	1.0
Locus310	set_49	4	600	600	600	42	0	0.019	1	1.0
Locus311	set_49	4	600	600	600	44	0	0.024	0	1.0
Locus312	set_49	4	600	600	600	43	0	0.025	0	1.0
Locus313	set_49	4	600	600	600	43	0	0.025	1	1.0
Locus314	set_49	4	600	600	600	43	0	0.024	NA	1.0
Locus315	set_49	4	600	600	600	44	0	0.020	2	1.0
Locus316	set_49	4	600	600	600	41	0	0.029	NA	1.0
Locus317	set_49	4	600	600	600	44	0	0.016	1	1.0
Locus318	set_49	4	600	600	600	45	0	0.023	0	1.0
Locus319	set_49	4	600	600	600	44	0	0.026	NA	1.0
Locus320	set_49	4	600	600	600	44	0	0.021	0	1.0
Locus321	set_49	4	600	600	600	45	0	0.029	NA	1.0
Locus322	set_49	4	600	600	600	42	0	0.018	0	1.0
Locus323	set_49	4	600	600	600	41	0	0.018	NA	1.0
Locus324	set_49	4	600	600	600	45	0	0.019	0	1.0
Locus325	set_49	4	600	600	600	44	0	0.018	0	1.0
Locus326	set_49	4	600	600	600	44	0	0.021	0	1.0
Locus327	set_49	4	600	600	600	39	0	0.029	1	1.0
Locus328	set_49	4	600	600	600	44	0	0.021	0	1.0
Locus329	set_49	4	600	600	600	43	0	0.018	NA	1.0
Locus330	set_49	4	600	600	600	43	0	0.013	0	1.0
Locus331	set_49	4	600	600	600	42	0	0.020	0	1.0
Locus332	set_49	4	600	600	600	43	0	0.020	0	1.0
Locus333	set_49	4	600	600	600	44	0	0.019	2	1.0
Locus334	set_49	4	600	600	600	43	0	0.023	0	1.0
Locus335	set_49	4	600	600	600	45	0	0.025	NA	1.0
Locus336	set_49	4	600	600	600	43	0	0.030	NA	1.0
Locus337	set_49	4	600	600	600	43	0	0.015	4	1.0
Locus338	set_49	4	600	600	600	44	0	0.024	0	1.0
Locus339	set_49	4	600	600	600	45	0	0.021	0	1.0
Locus340	set_49	4	600	600	600	42	0	0.033	NA	1.0
Locus341	set_49	4	600	600	600	45	0	0.028	0	1.0
Locus342	set_49	4	600	600	600	41	0	0.024	1	1.0
Locus343	set_49	4	600	600	600	43	0	0.021	0	1.0
Locus344	set_49	4	600	600	600	43	0	0.021	0	1.0
Locus345	set_49	4	600	600	600	44	0	0.019	NA	1.0
Locus346	set_49	4	600	600	600	43	0	0.029	0	1.0
Locus347	set_49	4	600	600	600	45	0	0.021	NA	1.0
Locus348	set_49	4	600	600	600	45	0	0.019	0	1.0
Locus349	set_49	4	600	600	600	43	0	0.020	NA	1.0
Locus350	set_49	4	600	600	600	45	0	0.029	0	1.0
Locus351	set_49	4	600	600	600	43	0	0.028	NA	1.0
Locus352	set_49	4	600	600	600	40	0	0.023	0	1.0
Locus353	set_49	4	600	600	600	43	0	0.024	NA	1.0
Locus354	set_49	4	600	600	600	40	0	0.024	1	1.0
Locus355	set_49	4	600	600	600	44	0	0.022	NA	1.0
Locus356	set_49	4	600	600	600	44	0	0.022	2	1.0
Locus357	set_49	4	600	600	600	41	0	0.031	NA	1.0
Locus358	set_49	4	600	600	600	45	0	0.015	NA	1.0
Locus359	set_49	4	600	600	600	44	0	0.018	2	1.0
Locus360	set_49	4	600	600	600	45	0	0.028	NA	1.0
Locus361	set_49	4	600	600	600	44	0	0.013	0	1.0
Locus362	set_49	4	600	600	600	41	0	0.025	1	1.0
Locus363	set_49	4	600	600	600	43	0	0.028	0	1.0
Locus364	set_49	4	600	600	600	43	0	0.026	0	1.0
Locus365	set_49	4	600	600	600	43	0	0.024	0	1.0
Locus366	set_49	4	600	600	600	45	0	0.034	0	1.0
Locus367	set_49	4	600	600	600	42	0	0.026	0	1.0
Locus368	set_49	4	600	600	600	41	0	0.016	1	1.0
Locus369	set_49	4	600	600	600	44	0	0.028	0	1.0
Locus370	set_49	4	600	600	600	42	0	0.029	2	1.0
Locus371	set_49	4	600	600	600	44	0	0.027	0	1.0
Locus372	set_49	4	600	600	600	45	0	0.035	NA	1.0
Locus373	set_49	4	600	600	600	42	0	0.016	2	1.0
Locus374	set_49	4	600	600	600	45	0	0.027	0	1.0
Locus375	set_49	4	600	600	600	43	0	0.023	0	1.0
Locus376	set_49	4	600	600	600	44	0	0.035	NA	1.0
Locus377	set_49	4	600	600	600	42	0	0.021	2	1.0
Locus378	set_49	4	600	600	600	43	0	0.023	NA	1.0
Locus379	set_49	4	600	600	600	43	0	0.022	1	1.0
Locus380	set_49	4	600	600	600	44	0	0.025	NA	1.0
Locus381	set_49	4	600	600	600	43	0	0.028	0	1.0
Locus382	set_49	4	600	600	600	42	0	0.022	1	1.0
Locus383	set_49	4	600	600	600	42	0	0.022	0	1.0
Locus384	set_49	4	600	600	600	42	0	0.021	1	1.0
Locus385	set_49	4	600	600	600	44	0	0.029	1	1.0
Locus386	set_49	4	600	600	600	43	0	0.032	0	1.0
Locus387	set_49	4	600	600	600	44	0	0.022	0	1.0
Locus388	set_49	4	600	600	600	42	0	0.031	NA	1.0
Locus389	set_49	4	600	600	600	42	0	0.029	1	1.0
Locus390	set_49	4	600	600	600	44	0	0.011	1	1.0
Locus391	set_49	4	600	600	600	43	0	0.030	NA	1.0
Locus392	set_49	4	600	600	600	42	0	0.029	NA	1.0
Locus393	set_49	4	600	600	600	44	0	0.023	0	1.0
Locus394	set_49	4	600	600	600	44	0	0.028	1	1.0
Locus395	set_49	4	600	600	600	44	0	0.024	0	1.0
Locus396	set_49	4	600	600	600	44	0	0.027	2	1.0
Locus397	set_49	4	600	600	600	45	0	0.030	NA	1.0
Locus398	set_49	4	600	600	600	45	0	0.018	0	1.0
Locus399	set_49	4	600	600	600	43	0	0.020	1	1.0
Locus400	set_49	4	600	600	600	42	0	0.022	2	1.0
Locus401	set_49	4	600	600	600	41	0	0.021	0	1.0
Locus402	set_49	4	600	600	600	45	0	0.026	0	1.0
Locus403	set_49	4	600	600	600	44	0	0.019	NA	1.0
Locus404	set_49	4	600	600	600	44	0	0.025	2	1.0
Locus405	set_49	4	600	600	600	43	0	0.015	0	1.0
Locus406	set_49	4	600	600	600	43	0	0.019	0	1.0
Locus407	set_49	4	600	600	600	41	0	0.032	0	1.0
Locus408	set_49	4	600	600	600	44	0	0.020	0	1.0
Locus409	set_49	4	600	600	600	37	0	0.034	NA	1.0
Locus410	set_49	4	600	600	600	45	0	0.027	NA	1.0
Locus411	set_49	4	600	600	600	45	0	0.027	NA	1.0
Locus412	set_49	4	600	600	600	43	0	0.020	2	1.0
Locus413	set_49	4	600	600	600	44	0	0.023	2	1.0
Locus414	set_49	4	600	600	600	42	0	0.019	0	1.0
Locus415	set_49	4	600	600	600	44	0	0.028	0	1.0
Locus416	set_49	4	600	600	600	44	0	0.016	1	1.0
Locus417	set_49	4	600	600	600	44	0	0.021	NA	1.0
Locus418	set_49	4	600	600	600	44	0	0.026	NA	1.0
Locus419	set_49	4	600	600	600	45	0	0.031	NA	1.0
Locus420	set_49	4	600	600	600	44	0	0.025	2	1.0
Locus421	set_49	4	600	600	600	44	0	0.030	0	1.0
Locus422	set_49	4	600	600	600	43	0	0.023	0	1.0
Locus423	set_49	4	600	600	600	44	0	0.027	NA	1.0
Locus424	set_49	4	600	600	600	43	0	0.027	1	1.0
Locus425	set_49	4	600	600	600	44	0	0.023	1	1.0
Locus426	set_49	4	600	600	600	44	0	0.021	NA	1.0
Locus427	set_49	4	600	600	600	41	0	0.026	0	1.0
Locus428	set_49	4	600	600	600	43	0	0.029	0	1.0
Locus429	set_49	4	600	600	600	45	0	0.025	0	1.0
Locus430	set_49	4	600	600	600	44	0	0.022	NA	1.0
Locus431	set_49	4	600	600	600	44	0	0.037	NA	1.0
Locus432	set_49	4	600	600	600	42	0	0.019	0	1.0
Locus433	set_49	4	600	600	600	44	0	0.025	NA	1.0
Locus434	set_49	4	600	600	600	44	0	0.022	0	1.0
Locus435	set_49	4	600	600	600	45	0	0.019	0	1.0
Locus436	set_49	4	600	600	600	44	0	0.023	0	1.0
Locus437	set_49	4	600	600	600	42	0	0.027	0	1.0
Locus438	set_49	4	600	600	600	43	0	0.025	0	1.0
Locus439	set_49	4	600	600	600	45	0	0.024	0	1.0
Locus440	set_49	4	600	600	600	43	0	0.016	0	1.0
Locus441	set_49	4	600	600	600	42	0	0.028	0	1.0
Locus442	set_49	4	600	600	600	45	0	0.019	0	1.0
