LocusID	Species	N_individuals	AlnSeqLength	N_sites_noN	AvgSeqLg_noN	N_SNPsBi	N_SNPs_Mult	GC_content	NbRec	SNP_coverage
Locus66	set_114	4	600	600	600	90	0	0.041	5	1.0
Locus67	set_114	4	600	600	600	89	0	0.047	8	1.0
Locus68	set_114	4	600	600	600	86	0	0.046	6	1.0
Locus69	set_114	4	600	600	600	82	0	0.051	4	1.0
Locus70	set_114	4	600	600	600	80	0	0.041	9	1.0
Locus71	set_114	4	600	600	600	84	0	0.048	4	1.0
Locus72	set_114	4	600	600	600	82	0	0.054	6	1.0
Locus73	set_114	4	600	600	600	89	0	0.048	7	1.0
Locus74	set_114	4	600	600	600	80	0	0.052	6	1.0
Locus75	set_114	4	600	600	600	86	0	0.052	6	1.0
Locus76	set_114	4	600	600	600	79	0	0.051	6	1.0
Locus77	set_114	4	600	600	600	84	0	0.056	4	1.0
Locus78	set_114	4	600	600	600	84	0	0.049	5	1.0
Locus79	set_114	4	600	600	600	82	0	0.049	5	1.0
Locus80	set_114	4	600	600	600	87	0	0.054	5	1.0
Locus81	set_114	4	600	600	600	84	0	0.054	5	1.0
Locus82	set_114	4	600	600	600	85	0	0.056	4	1.0
Locus83	set_114	4	600	600	600	87	0	0.045	8	1.0
Locus84	set_114	4	600	600	600	85	0	0.060	4	1.0
Locus85	set_114	4	600	600	600	83	0	0.049	6	1.0
Locus86	set_114	4	600	600	600	82	0	0.058	5	1.0
Locus87	set_114	4	600	600	600	89	0	0.045	4	1.0
Locus88	set_114	4	600	600	600	90	0	0.047	8	1.0
Locus89	set_114	4	600	600	600	90	0	0.047	3	1.0
Locus90	set_114	4	600	600	600	86	0	0.049	6	1.0
Locus91	set_114	4	600	600	600	85	0	0.052	5	1.0
Locus92	set_114	4	600	600	600	89	0	0.050	9	1.0
Locus93	set_114	4	600	600	600	83	0	0.052	6	1.0
Locus94	set_114	4	600	600	600	88	0	0.047	9	1.0
Locus95	set_114	4	600	600	600	76	0	0.057	2	1.0
Locus96	set_114	4	600	600	600	85	0	0.049	4	1.0
Locus97	set_114	4	600	600	600	81	0	0.051	5	1.0
Locus98	set_114	4	600	600	600	86	0	0.055	4	1.0
Locus99	set_114	4	600	600	600	86	0	0.050	8	1.0
Locus100	set_114	4	600	600	600	93	0	0.049	11	1.0
Locus101	set_114	4	600	600	600	86	0	0.049	5	1.0
Locus102	set_114	4	600	600	600	85	0	0.059	5	1.0
Locus103	set_114	4	600	600	600	86	0	0.049	5	1.0
Locus104	set_114	4	600	600	600	84	0	0.056	8	1.0
Locus105	set_114	4	600	600	600	91	0	0.050	3	1.0
Locus106	set_114	4	600	600	600	88	0	0.050	8	1.0
Locus107	set_114	4	600	600	600	87	0	0.045	5	1.0
Locus108	set_114	4	600	600	600	88	0	0.046	6	1.0
Locus109	set_114	4	600	600	600	89	0	0.050	5	1.0
Locus110	set_114	4	600	600	600	85	0	0.052	2	1.0
Locus111	set_114	4	600	600	600	87	0	0.054	1	1.0
Locus112	set_114	4	600	600	600	88	0	0.054	2	1.0
Locus113	set_114	4	600	600	600	82	0	0.052	5	1.0
Locus114	set_114	4	600	600	600	83	0	0.053	11	1.0
Locus115	set_114	4	600	600	600	81	0	0.050	5	1.0
Locus116	set_114	4	600	600	600	87	0	0.054	4	1.0
Locus117	set_114	4	600	600	600	90	0	0.046	9	1.0
Locus118	set_114	4	600	600	600	83	0	0.053	5	1.0
Locus119	set_114	4	600	600	600	83	0	0.046	4	1.0
Locus120	set_114	4	600	600	600	87	0	0.048	5	1.0
Locus121	set_114	4	600	600	600	86	0	0.060	12	1.0
Locus122	set_114	4	600	600	600	86	0	0.049	3	1.0
Locus123	set_114	4	600	600	600	87	0	0.046	6	1.0
Locus124	set_114	4	600	600	600	85	0	0.062	4	1.0
Locus125	set_114	4	600	600	600	90	0	0.044	3	1.0
Locus126	set_114	4	600	600	600	88	0	0.058	8	1.0
Locus127	set_114	4	600	600	600	86	0	0.054	8	1.0
Locus128	set_114	4	600	600	600	86	0	0.057	10	1.0
Locus129	set_114	4	600	600	600	80	0	0.049	8	1.0
Locus130	set_114	4	600	600	600	81	0	0.054	8	1.0
Locus131	set_114	4	600	600	600	86	0	0.053	7	1.0
Locus132	set_114	4	600	600	600	82	0	0.057	2	1.0
Locus133	set_114	4	600	600	600	88	0	0.043	7	1.0
Locus134	set_114	4	600	600	600	87	0	0.054	6	1.0
Locus135	set_114	4	600	600	600	82	0	0.055	3	1.0
Locus136	set_114	4	600	600	600	89	0	0.056	5	1.0
Locus137	set_114	4	600	600	600	84	0	0.054	3	1.0
Locus138	set_114	4	600	600	600	90	0	0.053	5	1.0
Locus139	set_114	4	600	600	600	84	0	0.045	8	1.0
Locus140	set_114	4	600	600	600	86	0	0.049	4	1.0
Locus141	set_114	4	600	600	600	83	0	0.061	6	1.0
Locus142	set_114	4	600	600	600	87	0	0.050	5	1.0
Locus143	set_114	4	600	600	600	88	0	0.058	5	1.0
Locus144	set_114	4	600	600	600	90	0	0.061	4	1.0
Locus145	set_114	4	600	600	600	90	0	0.059	7	1.0
Locus146	set_114	4	600	600	600	84	0	0.061	6	1.0
Locus147	set_114	4	600	600	600	85	0	0.056	10	1.0
Locus148	set_114	4	600	600	600	84	0	0.058	7	1.0
Locus149	set_114	4	600	600	600	82	0	0.056	7	1.0
Locus150	set_114	4	600	600	600	75	0	0.054	5	1.0
Locus151	set_114	4	600	600	600	83	0	0.056	6	1.0
Locus152	set_114	4	600	600	600	89	0	0.053	2	1.0
Locus153	set_114	4	600	600	600	87	0	0.059	7	1.0
Locus154	set_114	4	600	600	600	86	0	0.047	3	1.0
Locus155	set_114	4	600	600	600	83	0	0.052	3	1.0
Locus156	set_114	4	600	600	600	87	0	0.049	5	1.0
Locus157	set_114	4	600	600	600	83	0	0.063	3	1.0
Locus158	set_114	4	600	600	600	92	0	0.054	6	1.0
Locus159	set_114	4	600	600	600	88	0	0.050	6	1.0
Locus160	set_114	4	600	600	600	90	0	0.041	5	1.0
Locus161	set_114	4	600	600	600	84	0	0.047	4	1.0
Locus162	set_114	4	600	600	600	92	0	0.045	4	1.0
Locus163	set_114	4	600	600	600	86	0	0.055	5	1.0
Locus164	set_114	4	600	600	600	88	0	0.054	6	1.0
Locus165	set_114	4	600	600	600	84	0	0.054	5	1.0
Locus166	set_114	4	600	600	600	86	0	0.048	3	1.0
Locus167	set_114	4	600	600	600	85	0	0.041	2	1.0
Locus168	set_114	4	600	600	600	86	0	0.053	5	1.0
Locus169	set_114	4	600	600	600	90	0	0.057	3	1.0
Locus170	set_114	4	600	600	600	88	0	0.052	4	1.0
Locus171	set_114	4	600	600	600	89	0	0.047	3	1.0
Locus172	set_114	4	600	600	600	86	0	0.056	7	1.0
Locus173	set_114	4	600	600	600	87	0	0.059	6	1.0
Locus174	set_114	4	600	600	600	89	0	0.053	7	1.0
Locus175	set_114	4	600	600	600	86	0	0.056	6	1.0
Locus176	set_114	4	600	600	600	82	0	0.051	9	1.0
Locus177	set_114	4	600	600	600	85	0	0.054	3	1.0
Locus178	set_114	4	600	600	600	82	0	0.056	5	1.0
Locus179	set_114	4	600	600	600	87	0	0.056	4	1.0
Locus180	set_114	4	600	600	600	88	0	0.055	11	1.0
Locus181	set_114	4	600	600	600	89	0	0.050	6	1.0
Locus182	set_114	4	600	600	600	89	0	0.051	5	1.0
Locus183	set_114	4	600	600	600	88	0	0.054	5	1.0
Locus184	set_114	4	600	600	600	89	0	0.053	9	1.0
Locus185	set_114	4	600	600	600	92	0	0.049	9	1.0
Locus186	set_114	4	600	600	600	84	0	0.052	6	1.0
Locus187	set_114	4	600	600	600	84	0	0.057	9	1.0
Locus188	set_114	4	600	600	600	83	0	0.057	4	1.0
Locus189	set_114	4	600	600	600	91	0	0.058	5	1.0
Locus190	set_114	4	600	600	600	85	0	0.059	7	1.0
Locus191	set_114	4	600	600	600	83	0	0.057	6	1.0
Locus192	set_114	4	600	600	600	84	0	0.057	9	1.0
Locus193	set_114	4	600	600	600	85	0	0.060	2	1.0
Locus194	set_114	4	600	600	600	83	0	0.051	6	1.0
Locus195	set_114	4	600	600	600	87	0	0.055	3	1.0
Locus196	set_114	4	600	600	600	88	0	0.051	5	1.0
Locus197	set_114	4	600	600	600	80	0	0.056	7	1.0
Locus198	set_114	4	600	600	600	83	0	0.057	2	1.0
Locus199	set_114	4	600	600	600	85	0	0.049	6	1.0
Locus200	set_114	4	600	600	600	89	0	0.057	9	1.0
Locus201	set_114	4	600	600	600	82	0	0.045	9	1.0
Locus202	set_114	4	600	600	600	82	0	0.048	4	1.0
Locus203	set_114	4	600	600	600	79	0	0.055	4	1.0
Locus204	set_114	4	600	600	600	82	0	0.056	5	1.0
Locus205	set_114	4	600	600	600	84	0	0.055	2	1.0
Locus206	set_114	4	600	600	600	84	0	0.062	5	1.0
Locus207	set_114	4	600	600	600	81	0	0.052	5	1.0
Locus208	set_114	4	600	600	600	79	0	0.041	6	1.0
Locus209	set_114	4	600	600	600	86	0	0.048	3	1.0
Locus210	set_114	4	600	600	600	89	0	0.051	4	1.0
Locus211	set_114	4	600	600	600	94	0	0.052	6	1.0
Locus212	set_114	4	600	600	600	85	0	0.056	6	1.0
Locus213	set_114	4	600	600	600	89	0	0.051	1	1.0
Locus214	set_114	4	600	600	600	86	0	0.052	5	1.0
Locus215	set_114	4	600	600	600	87	0	0.052	6	1.0
Locus216	set_114	4	600	600	600	86	0	0.058	8	1.0
Locus217	set_114	4	600	600	600	90	0	0.045	6	1.0
Locus218	set_114	4	600	600	600	89	0	0.056	6	1.0
Locus219	set_114	4	600	600	600	87	0	0.046	6	1.0
Locus220	set_114	4	600	600	600	84	0	0.055	5	1.0
Locus221	set_114	4	600	600	600	85	0	0.051	5	1.0
Locus222	set_114	4	600	600	600	85	0	0.054	4	1.0
Locus223	set_114	4	600	600	600	89	0	0.053	2	1.0
Locus224	set_114	4	600	600	600	83	0	0.053	9	1.0
Locus225	set_114	4	600	600	600	86	0	0.051	6	1.0
Locus226	set_114	4	600	600	600	82	0	0.049	7	1.0
Locus227	set_114	4	600	600	600	86	0	0.050	5	1.0
Locus228	set_114	4	600	600	600	89	0	0.041	4	1.0
Locus229	set_114	4	600	600	600	85	0	0.044	6	1.0
Locus230	set_114	4	600	600	600	82	0	0.059	4	1.0
Locus231	set_114	4	600	600	600	92	0	0.045	7	1.0
Locus232	set_114	4	600	600	600	80	0	0.055	3	1.0
Locus233	set_114	4	600	600	600	86	0	0.047	3	1.0
Locus234	set_114	4	600	600	600	85	0	0.043	3	1.0
Locus235	set_114	4	600	600	600	88	0	0.048	6	1.0
Locus236	set_114	4	600	600	600	84	0	0.059	4	1.0
Locus237	set_114	4	600	600	600	85	0	0.048	5	1.0
Locus238	set_114	4	600	600	600	80	0	0.050	5	1.0
Locus239	set_114	4	600	600	600	88	0	0.049	7	1.0
Locus240	set_114	4	600	600	600	86	0	0.052	5	1.0
Locus241	set_114	4	600	600	600	87	0	0.055	8	1.0
Locus242	set_114	4	600	600	600	88	0	0.049	7	1.0
Locus243	set_114	4	600	600	600	80	0	0.056	4	1.0
Locus244	set_114	4	600	600	600	82	0	0.051	3	1.0
Locus245	set_114	4	600	600	600	85	0	0.061	2	1.0
Locus246	set_114	4	600	600	600	82	0	0.058	14	1.0
Locus247	set_114	4	600	600	600	86	0	0.041	7	1.0
Locus248	set_114	4	600	600	600	82	0	0.052	5	1.0
Locus249	set_114	4	600	600	600	84	0	0.042	4	1.0
Locus250	set_114	4	600	600	600	83	0	0.050	6	1.0
Locus251	set_114	4	600	600	600	89	0	0.050	3	1.0
Locus252	set_114	4	600	600	600	89	0	0.043	2	1.0
Locus253	set_114	4	600	600	600	83	0	0.060	8	1.0
Locus254	set_114	4	600	600	600	84	0	0.050	6	1.0
Locus255	set_114	4	600	600	600	86	0	0.050	9	1.0
Locus256	set_114	4	600	600	600	90	0	0.048	7	1.0
Locus257	set_114	4	600	600	600	90	0	0.053	3	1.0
Locus258	set_114	4	600	600	600	92	0	0.054	4	1.0
Locus259	set_114	4	600	600	600	85	0	0.044	8	1.0
Locus260	set_114	4	600	600	600	90	0	0.049	6	1.0
Locus261	set_114	4	600	600	600	89	0	0.051	8	1.0
Locus262	set_114	4	600	600	600	80	0	0.047	6	1.0
Locus263	set_114	4	600	600	600	85	0	0.043	2	1.0
Locus264	set_114	4	600	600	600	83	0	0.052	2	1.0
Locus265	set_114	4	600	600	600	90	0	0.053	6	1.0
Locus266	set_114	4	600	600	600	90	0	0.051	6	1.0
Locus267	set_114	4	600	600	600	86	0	0.053	4	1.0
Locus268	set_114	4	600	600	600	90	0	0.055	4	1.0
Locus269	set_114	4	600	600	600	93	0	0.050	3	1.0
Locus270	set_114	4	600	600	600	83	0	0.050	6	1.0
Locus271	set_114	4	600	600	600	86	0	0.050	8	1.0
Locus272	set_114	4	600	600	600	88	0	0.062	0	1.0
Locus273	set_114	4	600	600	600	87	0	0.042	8	1.0
Locus274	set_114	4	600	600	600	86	0	0.052	4	1.0
Locus275	set_114	4	600	600	600	87	0	0.051	7	1.0
Locus276	set_114	4	600	600	600	81	0	0.049	7	1.0
Locus277	set_114	4	600	600	600	85	0	0.054	6	1.0
Locus278	set_114	4	600	600	600	85	0	0.055	4	1.0
Locus279	set_114	4	600	600	600	84	0	0.051	7	1.0
Locus280	set_114	4	600	600	600	88	0	0.064	3	1.0
Locus281	set_114	4	600	600	600	88	0	0.047	5	1.0
Locus282	set_114	4	600	600	600	81	0	0.058	4	1.0
Locus283	set_114	4	600	600	600	78	0	0.054	8	1.0
Locus284	set_114	4	600	600	600	84	0	0.049	4	1.0
Locus285	set_114	4	600	600	600	85	0	0.053	6	1.0
Locus286	set_114	4	600	600	600	86	0	0.053	4	1.0
Locus287	set_114	4	600	600	600	85	0	0.051	3	1.0
Locus288	set_114	4	600	600	600	89	0	0.056	2	1.0
Locus289	set_114	4	600	600	600	84	0	0.058	5	1.0
Locus290	set_114	4	600	600	600	86	0	0.064	1	1.0
Locus291	set_114	4	600	600	600	76	0	0.055	3	1.0
Locus292	set_114	4	600	600	600	82	0	0.057	5	1.0
Locus293	set_114	4	600	600	600	88	0	0.060	6	1.0
Locus294	set_114	4	600	600	600	82	0	0.055	9	1.0
Locus295	set_114	4	600	600	600	88	0	0.044	5	1.0
Locus296	set_114	4	600	600	600	83	0	0.047	8	1.0
Locus297	set_114	4	600	600	600	86	0	0.048	6	1.0
Locus298	set_114	4	600	600	600	82	0	0.048	5	1.0
Locus299	set_114	4	600	600	600	84	0	0.039	7	1.0
Locus300	set_114	4	600	600	600	89	0	0.057	7	1.0
Locus301	set_114	4	600	600	600	87	0	0.047	8	1.0
Locus302	set_114	4	600	600	600	89	0	0.045	8	1.0
Locus303	set_114	4	600	600	600	86	0	0.049	5	1.0
Locus304	set_114	4	600	600	600	89	0	0.059	4	1.0
Locus305	set_114	4	600	600	600	86	0	0.056	6	1.0
Locus306	set_114	4	600	600	600	81	0	0.054	6	1.0
Locus307	set_114	4	600	600	600	91	0	0.045	5	1.0
Locus308	set_114	4	600	600	600	91	0	0.053	1	1.0
Locus309	set_114	4	600	600	600	91	0	0.056	7	1.0
Locus310	set_114	4	600	600	600	85	0	0.041	10	1.0
Locus311	set_114	4	600	600	600	89	0	0.051	3	1.0
Locus312	set_114	4	600	600	600	85	0	0.047	10	1.0
Locus313	set_114	4	600	600	600	87	0	0.051	4	1.0
Locus314	set_114	4	600	600	600	86	0	0.058	2	1.0
Locus315	set_114	4	600	600	600	85	0	0.052	4	1.0
Locus316	set_114	4	600	600	600	84	0	0.045	7	1.0
Locus317	set_114	4	600	600	600	83	0	0.048	7	1.0
Locus318	set_114	4	600	600	600	88	0	0.046	6	1.0
Locus319	set_114	4	600	600	600	84	0	0.052	7	1.0
Locus320	set_114	4	600	600	600	82	0	0.049	8	1.0
Locus321	set_114	4	600	600	600	86	0	0.050	6	1.0
Locus322	set_114	4	600	600	600	91	0	0.051	6	1.0
Locus323	set_114	4	600	600	600	83	0	0.047	9	1.0
Locus324	set_114	4	600	600	600	86	0	0.042	3	1.0
Locus325	set_114	4	600	600	600	86	0	0.058	6	1.0
Locus326	set_114	4	600	600	600	75	0	0.047	4	1.0
Locus327	set_114	4	600	600	600	83	0	0.043	9	1.0
Locus328	set_114	4	600	600	600	84	0	0.054	6	1.0
Locus329	set_114	4	600	600	600	92	0	0.047	4	1.0
Locus330	set_114	4	600	600	600	87	0	0.056	5	1.0
Locus331	set_114	4	600	600	600	89	0	0.048	3	1.0
Locus332	set_114	4	600	600	600	88	0	0.049	4	1.0
Locus333	set_114	4	600	600	600	91	0	0.055	4	1.0
Locus334	set_114	4	600	600	600	91	0	0.065	7	1.0
Locus335	set_114	4	600	600	600	80	0	0.055	4	1.0
Locus336	set_114	4	600	600	600	85	0	0.043	8	1.0
Locus337	set_114	4	600	600	600	82	0	0.051	6	1.0
Locus338	set_114	4	600	600	600	81	0	0.056	7	1.0
Locus339	set_114	4	600	600	600	85	0	0.042	6	1.0
Locus340	set_114	4	600	600	600	82	0	0.057	5	1.0
Locus341	set_114	4	600	600	600	80	0	0.055	2	1.0
Locus342	set_114	4	600	600	600	83	0	0.044	6	1.0
Locus343	set_114	4	600	600	600	83	0	0.055	7	1.0
Locus344	set_114	4	600	600	600	81	0	0.054	6	1.0
Locus345	set_114	4	600	600	600	84	0	0.046	5	1.0
Locus346	set_114	4	600	600	600	86	0	0.041	3	1.0
Locus347	set_114	4	600	600	600	86	0	0.051	4	1.0
Locus348	set_114	4	600	600	600	89	0	0.055	5	1.0
Locus349	set_114	4	600	600	600	88	0	0.047	8	1.0
Locus350	set_114	4	600	600	600	85	0	0.042	2	1.0
Locus351	set_114	4	600	600	600	84	0	0.052	6	1.0
Locus352	set_114	4	600	600	600	84	0	0.053	4	1.0
Locus353	set_114	4	600	600	600	81	0	0.049	6	1.0
Locus354	set_114	4	600	600	600	90	0	0.051	9	1.0
Locus355	set_114	4	600	600	600	82	0	0.059	4	1.0
Locus356	set_114	4	600	600	600	89	0	0.055	5	1.0
Locus357	set_114	4	600	600	600	81	0	0.053	7	1.0
Locus358	set_114	4	600	600	600	83	0	0.051	3	1.0
Locus359	set_114	4	600	600	600	88	0	0.048	8	1.0
Locus360	set_114	4	600	600	600	84	0	0.055	7	1.0
Locus361	set_114	4	600	600	600	84	0	0.052	4	1.0
Locus362	set_114	4	600	600	600	88	0	0.049	6	1.0
Locus363	set_114	4	600	600	600	88	0	0.044	7	1.0
Locus364	set_114	4	600	600	600	91	0	0.048	5	1.0
Locus365	set_114	4	600	600	600	90	0	0.050	9	1.0
Locus366	set_114	4	600	600	600	85	0	0.053	7	1.0
Locus367	set_114	4	600	600	600	82	0	0.051	9	1.0
Locus368	set_114	4	600	600	600	86	0	0.058	9	1.0
Locus369	set_114	4	600	600	600	86	0	0.055	7	1.0
Locus370	set_114	4	600	600	600	83	0	0.039	6	1.0
Locus371	set_114	4	600	600	600	88	0	0.043	4	1.0
Locus372	set_114	4	600	600	600	85	0	0.049	9	1.0
Locus373	set_114	4	600	600	600	87	0	0.053	5	1.0
Locus374	set_114	4	600	600	600	87	0	0.049	4	1.0
Locus375	set_114	4	600	600	600	89	0	0.053	6	1.0
Locus376	set_114	4	600	600	600	83	0	0.054	8	1.0
Locus377	set_114	4	600	600	600	87	0	0.060	2	1.0
Locus378	set_114	4	600	600	600	82	0	0.046	8	1.0
Locus379	set_114	4	600	600	600	84	0	0.047	6	1.0
Locus380	set_114	4	600	600	600	85	0	0.058	4	1.0
Locus381	set_114	4	600	600	600	88	0	0.055	3	1.0
Locus382	set_114	4	600	600	600	83	0	0.046	2	1.0
Locus383	set_114	4	600	600	600	78	0	0.062	1	1.0
Locus384	set_114	4	600	600	600	84	0	0.052	11	1.0
Locus385	set_114	4	600	600	600	92	0	0.049	5	1.0
Locus386	set_114	4	600	600	600	85	0	0.038	6	1.0
Locus387	set_114	4	600	600	600	87	0	0.049	5	1.0
Locus388	set_114	4	600	600	600	84	0	0.051	11	1.0
Locus389	set_114	4	600	600	600	85	0	0.044	5	1.0
Locus390	set_114	4	600	600	600	81	0	0.055	2	1.0
Locus391	set_114	4	600	600	600	90	0	0.054	7	1.0
Locus392	set_114	4	600	600	600	89	0	0.056	4	1.0
Locus393	set_114	4	600	600	600	83	0	0.056	6	1.0
Locus394	set_114	4	600	600	600	86	0	0.041	9	1.0
Locus395	set_114	4	600	600	600	85	0	0.051	7	1.0
Locus396	set_114	4	600	600	600	89	0	0.055	6	1.0
Locus397	set_114	4	600	600	600	90	0	0.061	5	1.0
Locus398	set_114	4	600	600	600	84	0	0.050	7	1.0
Locus399	set_114	4	600	600	600	91	0	0.052	5	1.0
Locus400	set_114	4	600	600	600	89	0	0.048	4	1.0
Locus401	set_114	4	600	600	600	87	0	0.046	4	1.0
Locus402	set_114	4	600	600	600	83	0	0.055	5	1.0
Locus403	set_114	4	600	600	600	88	0	0.051	2	1.0
Locus404	set_114	4	600	600	600	82	0	0.050	3	1.0
Locus405	set_114	4	600	600	600	86	0	0.057	5	1.0
Locus406	set_114	4	600	600	600	88	0	0.053	6	1.0
Locus407	set_114	4	600	600	600	80	0	0.058	4	1.0
Locus408	set_114	4	600	600	600	88	0	0.043	8	1.0
Locus409	set_114	4	600	600	600	89	0	0.052	4	1.0
Locus410	set_114	4	600	600	600	84	0	0.053	3	1.0
Locus411	set_114	4	600	600	600	85	0	0.051	4	1.0
Locus412	set_114	4	600	600	600	89	0	0.055	4	1.0
Locus413	set_114	4	600	600	600	85	0	0.045	6	1.0
Locus414	set_114	4	600	600	600	76	0	0.047	10	1.0
Locus415	set_114	4	600	600	600	87	0	0.040	7	1.0
Locus416	set_114	4	600	600	600	89	0	0.047	8	1.0
Locus417	set_114	4	600	600	600	85	0	0.054	8	1.0
Locus418	set_114	4	600	600	600	89	0	0.044	5	1.0
Locus419	set_114	4	600	600	600	87	0	0.047	10	1.0
Locus420	set_114	4	600	600	600	85	0	0.053	6	1.0
Locus421	set_114	4	600	600	600	84	0	0.051	4	1.0
Locus422	set_114	4	600	600	600	86	0	0.051	4	1.0
Locus423	set_114	4	600	600	600	82	0	0.052	4	1.0
Locus424	set_114	4	600	600	600	91	0	0.045	6	1.0
Locus425	set_114	4	600	600	600	90	0	0.038	8	1.0
Locus426	set_114	4	600	600	600	80	0	0.055	4	1.0
Locus427	set_114	4	600	600	600	87	0	0.056	6	1.0
Locus428	set_114	4	600	600	600	87	0	0.045	4	1.0
Locus429	set_114	4	600	600	600	84	0	0.046	5	1.0
Locus430	set_114	4	600	600	600	80	0	0.055	5	1.0
Locus431	set_114	4	600	600	600	85	0	0.054	7	1.0
Locus432	set_114	4	600	600	600	88	0	0.049	6	1.0
Locus433	set_114	4	600	600	600	86	0	0.061	2	1.0
Locus434	set_114	4	600	600	600	86	0	0.060	5	1.0
Locus435	set_114	4	600	600	600	80	0	0.043	3	1.0
Locus436	set_114	4	600	600	600	75	0	0.048	5	1.0
Locus437	set_114	4	600	600	600	90	0	0.046	4	1.0
Locus438	set_114	4	600	600	600	84	0	0.053	9	1.0
Locus439	set_114	4	600	600	600	86	0	0.054	5	1.0
Locus440	set_114	4	600	600	600	89	0	0.051	5	1.0
Locus441	set_114	4	600	600	600	89	0	0.048	3	1.0
Locus442	set_114	4	600	600	600	87	0	0.054	5	1.0
Locus443	set_114	4	600	600	600	86	0	0.049	8	1.0
Locus444	set_114	4	600	600	600	84	0	0.052	5	1.0
Locus445	set_114	4	600	600	600	79	0	0.056	3	1.0
Locus446	set_114	4	600	600	600	83	0	0.054	7	1.0
