LocusID	Species	N_individuals	AlnSeqLength	N_sites_noN	AvgSeqLg_noN	N_SNPsBi	N_SNPs_Mult	GC_content	NbRec	SNP_coverage
Locus37	set_58	4	600	600	600	47	0	0.030	2	1.0
Locus38	set_58	4	600	600	600	48	0	0.026	5	1.0
Locus39	set_58	4	600	600	600	44	0	0.030	1	1.0
Locus40	set_58	4	600	600	600	50	0	0.023	5	1.0
Locus41	set_58	4	600	600	600	50	0	0.024	4	1.0
Locus42	set_58	4	600	600	600	50	0	0.033	0	1.0
Locus43	set_58	4	600	600	600	48	0	0.033	0	1.0
Locus44	set_58	4	600	600	600	49	0	0.031	6	1.0
Locus45	set_58	4	600	600	600	48	0	0.032	0	1.0
Locus46	set_58	4	600	600	600	48	0	0.025	3	1.0
Locus47	set_58	4	600	600	600	46	0	0.020	0	1.0
Locus48	set_58	4	600	600	600	48	0	0.027	0	1.0
Locus49	set_58	4	600	600	600	47	0	0.020	4	1.0
Locus50	set_58	4	600	600	600	47	0	0.029	2	1.0
Locus51	set_58	4	600	600	600	47	0	0.025	3	1.0
Locus52	set_58	4	600	600	600	49	0	0.026	3	1.0
Locus53	set_58	4	600	600	600	49	0	0.026	2	1.0
Locus54	set_58	4	600	600	600	48	0	0.028	5	1.0
Locus55	set_58	4	600	600	600	46	0	0.024	3	1.0
Locus56	set_58	4	600	600	600	45	0	0.029	4	1.0
Locus57	set_58	4	600	600	600	49	0	0.024	5	1.0
Locus58	set_58	4	600	600	600	50	0	0.027	4	1.0
Locus59	set_58	4	600	600	600	47	0	0.023	1	1.0
Locus60	set_58	4	600	600	600	47	0	0.020	1	1.0
Locus61	set_58	4	600	600	600	45	0	0.027	4	1.0
Locus62	set_58	4	600	600	600	48	0	0.027	4	1.0
Locus63	set_58	4	600	600	600	50	0	0.030	2	1.0
Locus64	set_58	4	600	600	600	45	0	0.023	5	1.0
Locus65	set_58	4	600	600	600	49	0	0.030	3	1.0
Locus66	set_58	4	600	600	600	48	0	0.031	4	1.0
Locus67	set_58	4	600	600	600	48	0	0.026	4	1.0
Locus68	set_58	4	600	600	600	49	0	0.032	3	1.0
Locus69	set_58	4	600	600	600	45	0	0.025	3	1.0
Locus70	set_58	4	600	600	600	48	0	0.025	1	1.0
Locus71	set_58	4	600	600	600	44	0	0.028	5	1.0
Locus72	set_58	4	600	600	600	48	0	0.026	3	1.0
Locus73	set_58	4	600	600	600	47	0	0.028	3	1.0
Locus74	set_58	4	600	600	600	49	0	0.026	2	1.0
Locus75	set_58	4	600	600	600	48	0	0.028	5	1.0
Locus76	set_58	4	600	600	600	44	0	0.028	2	1.0
Locus77	set_58	4	600	600	600	49	0	0.033	3	1.0
Locus78	set_58	4	600	600	600	47	0	0.025	1	1.0
Locus79	set_58	4	600	600	600	50	0	0.021	3	1.0
Locus80	set_58	4	600	600	600	49	0	0.026	6	1.0
Locus81	set_58	4	600	600	600	49	0	0.029	2	1.0
Locus82	set_58	4	600	600	600	48	0	0.026	1	1.0
Locus83	set_58	4	600	600	600	50	0	0.028	2	1.0
Locus84	set_58	4	600	600	600	46	0	0.029	0	1.0
Locus85	set_58	4	600	600	600	47	0	0.028	2	1.0
Locus86	set_58	4	600	600	600	46	0	0.028	1	1.0
Locus87	set_58	4	600	600	600	46	0	0.026	4	1.0
Locus88	set_58	4	600	600	600	49	0	0.035	4	1.0
Locus89	set_58	4	600	600	600	46	0	0.024	3	1.0
Locus90	set_58	4	600	600	600	45	0	0.024	3	1.0
Locus91	set_58	4	600	600	600	47	0	0.030	3	1.0
Locus92	set_58	4	600	600	600	47	0	0.026	2	1.0
Locus93	set_58	4	600	600	600	47	0	0.022	1	1.0
Locus94	set_58	4	600	600	600	44	0	0.026	0	1.0
Locus95	set_58	4	600	600	600	46	0	0.033	2	1.0
Locus96	set_58	4	600	600	600	45	0	0.024	4	1.0
Locus97	set_58	4	600	600	600	48	0	0.031	2	1.0
Locus98	set_58	4	600	600	600	46	0	0.030	1	1.0
Locus99	set_58	4	600	600	600	49	0	0.033	1	1.0
Locus100	set_58	4	600	600	600	45	0	0.035	1	1.0
Locus101	set_58	4	600	600	600	49	0	0.030	2	1.0
Locus102	set_58	4	600	600	600	47	0	0.026	1	1.0
Locus103	set_58	4	600	600	600	49	0	0.031	4	1.0
Locus104	set_58	4	600	600	600	46	0	0.026	1	1.0
Locus105	set_58	4	600	600	600	50	0	0.030	2	1.0
Locus106	set_58	4	600	600	600	48	0	0.029	3	1.0
Locus107	set_58	4	600	600	600	47	0	0.027	2	1.0
Locus108	set_58	4	600	600	600	47	0	0.029	4	1.0
Locus109	set_58	4	600	600	600	50	0	0.022	0	1.0
Locus110	set_58	4	600	600	600	49	0	0.033	1	1.0
Locus111	set_58	4	600	600	600	48	0	0.024	3	1.0
Locus112	set_58	4	600	600	600	46	0	0.026	4	1.0
Locus113	set_58	4	600	600	600	45	0	0.025	2	1.0
Locus114	set_58	4	600	600	600	48	0	0.021	1	1.0
Locus115	set_58	4	600	600	600	48	0	0.025	2	1.0
Locus116	set_58	4	600	600	600	49	0	0.027	4	1.0
Locus117	set_58	4	600	600	600	46	0	0.036	0	1.0
Locus118	set_58	4	600	600	600	49	0	0.027	3	1.0
Locus119	set_58	4	600	600	600	49	0	0.032	1	1.0
Locus120	set_58	4	600	600	600	48	0	0.025	4	1.0
Locus121	set_58	4	600	600	600	45	0	0.032	5	1.0
Locus122	set_58	4	600	600	600	50	0	0.022	1	1.0
Locus123	set_58	4	600	600	600	47	0	0.032	4	1.0
Locus124	set_58	4	600	600	600	50	0	0.020	6	1.0
Locus125	set_58	4	600	600	600	48	0	0.035	1	1.0
Locus126	set_58	4	600	600	600	45	0	0.030	2	1.0
Locus127	set_58	4	600	600	600	44	0	0.038	3	1.0
Locus128	set_58	4	600	600	600	46	0	0.028	2	1.0
Locus129	set_58	4	600	600	600	47	0	0.022	1	1.0
Locus130	set_58	4	600	600	600	49	0	0.024	4	1.0
Locus131	set_58	4	600	600	600	49	0	0.028	3	1.0
Locus132	set_58	4	600	600	600	45	0	0.023	2	1.0
Locus133	set_58	4	600	600	600	49	0	0.024	4	1.0
Locus134	set_58	4	600	600	600	47	0	0.036	3	1.0
Locus135	set_58	4	600	600	600	47	0	0.024	3	1.0
Locus136	set_58	4	600	600	600	46	0	0.027	2	1.0
Locus137	set_58	4	600	600	600	49	0	0.025	3	1.0
Locus138	set_58	4	600	600	600	49	0	0.031	3	1.0
Locus139	set_58	4	600	600	600	49	0	0.022	3	1.0
Locus140	set_58	4	600	600	600	47	0	0.019	5	1.0
Locus141	set_58	4	600	600	600	45	0	0.028	2	1.0
Locus142	set_58	4	600	600	600	49	0	0.021	2	1.0
Locus143	set_58	4	600	600	600	49	0	0.033	2	1.0
Locus144	set_58	4	600	600	600	47	0	0.028	5	1.0
Locus145	set_58	4	600	600	600	45	0	0.034	4	1.0
Locus146	set_58	4	600	600	600	49	0	0.022	2	1.0
Locus147	set_58	4	600	600	600	50	0	0.030	0	1.0
Locus148	set_58	4	600	600	600	46	0	0.034	3	1.0
Locus149	set_58	4	600	600	600	48	0	0.024	3	1.0
Locus150	set_58	4	600	600	600	47	0	0.025	3	1.0
Locus151	set_58	4	600	600	600	48	0	0.025	5	1.0
Locus152	set_58	4	600	600	600	48	0	0.032	4	1.0
Locus153	set_58	4	600	600	600	48	0	0.025	4	1.0
Locus154	set_58	4	600	600	600	46	0	0.026	1	1.0
Locus155	set_58	4	600	600	600	48	0	0.035	5	1.0
Locus156	set_58	4	600	600	600	46	0	0.019	2	1.0
Locus157	set_58	4	600	600	600	47	0	0.030	3	1.0
Locus158	set_58	4	600	600	600	46	0	0.026	4	1.0
Locus159	set_58	4	600	600	600	50	0	0.029	0	1.0
Locus160	set_58	4	600	600	600	48	0	0.027	3	1.0
Locus161	set_58	4	600	600	600	47	0	0.029	2	1.0
Locus162	set_58	4	600	600	600	45	0	0.031	2	1.0
Locus163	set_58	4	600	600	600	42	0	0.028	NA	1.0
Locus164	set_58	4	600	600	600	48	0	0.032	2	1.0
Locus165	set_58	4	600	600	600	50	0	0.030	2	1.0
Locus166	set_58	4	600	600	600	48	0	0.028	4	1.0
Locus167	set_58	4	600	600	600	50	0	0.029	2	1.0
Locus168	set_58	4	600	600	600	48	0	0.028	1	1.0
Locus169	set_58	4	600	600	600	49	0	0.029	5	1.0
Locus170	set_58	4	600	600	600	48	0	0.032	4	1.0
Locus171	set_58	4	600	600	600	46	0	0.025	4	1.0
Locus172	set_58	4	600	600	600	50	0	0.033	1	1.0
Locus173	set_58	4	600	600	600	43	0	0.027	3	1.0
Locus174	set_58	4	600	600	600	48	0	0.030	5	1.0
Locus175	set_58	4	600	600	600	48	0	0.035	2	1.0
Locus176	set_58	4	600	600	600	47	0	0.028	4	1.0
Locus177	set_58	4	600	600	600	49	0	0.021	8	1.0
Locus178	set_58	4	600	600	600	47	0	0.026	4	1.0
Locus179	set_58	4	600	600	600	47	0	0.032	5	1.0
Locus180	set_58	4	600	600	600	50	0	0.028	1	1.0
Locus181	set_58	4	600	600	600	50	0	0.029	4	1.0
Locus182	set_58	4	600	600	600	47	0	0.024	0	1.0
Locus183	set_58	4	600	600	600	49	0	0.030	4	1.0
Locus184	set_58	4	600	600	600	48	0	0.031	4	1.0
Locus185	set_58	4	600	600	600	44	0	0.028	2	1.0
Locus186	set_58	4	600	600	600	49	0	0.032	4	1.0
Locus187	set_58	4	600	600	600	43	0	0.034	2	1.0
Locus188	set_58	4	600	600	600	50	0	0.026	1	1.0
Locus189	set_58	4	600	600	600	49	0	0.023	4	1.0
Locus190	set_58	4	600	600	600	49	0	0.030	3	1.0
Locus191	set_58	4	600	600	600	47	0	0.023	3	1.0
Locus192	set_58	4	600	600	600	49	0	0.017	0	1.0
Locus193	set_58	4	600	600	600	43	0	0.029	6	1.0
Locus194	set_58	4	600	600	600	48	0	0.029	3	1.0
Locus195	set_58	4	600	600	600	49	0	0.034	1	1.0
Locus196	set_58	4	600	600	600	46	0	0.025	4	1.0
Locus197	set_58	4	600	600	600	45	0	0.032	1	1.0
Locus198	set_58	4	600	600	600	49	0	0.028	3	1.0
Locus199	set_58	4	600	600	600	48	0	0.029	1	1.0
Locus200	set_58	4	600	600	600	49	0	0.031	2	1.0
Locus201	set_58	4	600	600	600	47	0	0.031	3	1.0
Locus202	set_58	4	600	600	600	45	0	0.032	4	1.0
Locus203	set_58	4	600	600	600	50	0	0.025	3	1.0
Locus204	set_58	4	600	600	600	45	0	0.025	3	1.0
Locus205	set_58	4	600	600	600	49	0	0.025	3	1.0
Locus206	set_58	4	600	600	600	48	0	0.029	3	1.0
Locus207	set_58	4	600	600	600	50	0	0.025	2	1.0
Locus208	set_58	4	600	600	600	47	0	0.031	0	1.0
Locus209	set_58	4	600	600	600	45	0	0.027	6	1.0
Locus210	set_58	4	600	600	600	47	0	0.021	3	1.0
Locus211	set_58	4	600	600	600	47	0	0.023	2	1.0
Locus212	set_58	4	600	600	600	49	0	0.025	0	1.0
Locus213	set_58	4	600	600	600	48	0	0.031	5	1.0
Locus214	set_58	4	600	600	600	47	0	0.027	4	1.0
Locus215	set_58	4	600	600	600	49	0	0.023	1	1.0
Locus216	set_58	4	600	600	600	48	0	0.025	3	1.0
Locus217	set_58	4	600	600	600	44	0	0.024	4	1.0
Locus218	set_58	4	600	600	600	45	0	0.023	2	1.0
Locus219	set_58	4	600	600	600	46	0	0.028	NA	1.0
Locus220	set_58	4	600	600	600	50	0	0.028	2	1.0
Locus221	set_58	4	600	600	600	47	0	0.029	4	1.0
Locus222	set_58	4	600	600	600	47	0	0.026	5	1.0
Locus223	set_58	4	600	600	600	47	0	0.025	0	1.0
Locus224	set_58	4	600	600	600	48	0	0.025	1	1.0
Locus225	set_58	4	600	600	600	50	0	0.028	3	1.0
Locus226	set_58	4	600	600	600	48	0	0.028	3	1.0
Locus227	set_58	4	600	600	600	45	0	0.025	7	1.0
Locus228	set_58	4	600	600	600	48	0	0.027	3	1.0
Locus229	set_58	4	600	600	600	46	0	0.035	4	1.0
Locus230	set_58	4	600	600	600	43	0	0.027	4	1.0
Locus231	set_58	4	600	600	600	47	0	0.030	1	1.0
Locus232	set_58	4	600	600	600	45	0	0.025	3	1.0
Locus233	set_58	4	600	600	600	46	0	0.028	2	1.0
Locus234	set_58	4	600	600	600	46	0	0.027	1	1.0
Locus235	set_58	4	600	600	600	47	0	0.034	0	1.0
Locus236	set_58	4	600	600	600	47	0	0.026	6	1.0
Locus237	set_58	4	600	600	600	49	0	0.026	4	1.0
Locus238	set_58	4	600	600	600	44	0	0.023	2	1.0
Locus239	set_58	4	600	600	600	45	0	0.032	3	1.0
Locus240	set_58	4	600	600	600	49	0	0.027	4	1.0
Locus241	set_58	4	600	600	600	48	0	0.029	3	1.0
Locus242	set_58	4	600	600	600	50	0	0.037	1	1.0
Locus243	set_58	4	600	600	600	50	0	0.025	6	1.0
Locus244	set_58	4	600	600	600	48	0	0.021	2	1.0
Locus245	set_58	4	600	600	600	48	0	0.033	3	1.0
Locus246	set_58	4	600	600	600	50	0	0.030	2	1.0
Locus247	set_58	4	600	600	600	49	0	0.029	4	1.0
Locus248	set_58	4	600	600	600	44	0	0.028	2	1.0
Locus249	set_58	4	600	600	600	49	0	0.024	4	1.0
Locus250	set_58	4	600	600	600	46	0	0.028	5	1.0
Locus251	set_58	4	600	600	600	49	0	0.029	3	1.0
Locus252	set_58	4	600	600	600	49	0	0.029	2	1.0
Locus253	set_58	4	600	600	600	50	0	0.023	1	1.0
Locus254	set_58	4	600	600	600	42	0	0.021	2	1.0
Locus255	set_58	4	600	600	600	47	0	0.023	4	1.0
Locus256	set_58	4	600	600	600	48	0	0.022	4	1.0
Locus257	set_58	4	600	600	600	50	0	0.030	1	1.0
Locus258	set_58	4	600	600	600	45	0	0.031	2	1.0
Locus259	set_58	4	600	600	600	49	0	0.026	0	1.0
Locus260	set_58	4	600	600	600	45	0	0.028	2	1.0
Locus261	set_58	4	600	600	600	50	0	0.027	5	1.0
Locus262	set_58	4	600	600	600	47	0	0.027	1	1.0
Locus263	set_58	4	600	600	600	49	0	0.027	4	1.0
Locus264	set_58	4	600	600	600	50	0	0.029	2	1.0
Locus265	set_58	4	600	600	600	46	0	0.029	2	1.0
Locus266	set_58	4	600	600	600	48	0	0.035	4	1.0
Locus267	set_58	4	600	600	600	48	0	0.025	3	1.0
Locus268	set_58	4	600	600	600	45	0	0.025	4	1.0
Locus269	set_58	4	600	600	600	49	0	0.025	3	1.0
Locus270	set_58	4	600	600	600	44	0	0.033	1	1.0
Locus271	set_58	4	600	600	600	45	0	0.029	1	1.0
Locus272	set_58	4	600	600	600	44	0	0.031	5	1.0
Locus273	set_58	4	600	600	600	49	0	0.028	0	1.0
Locus274	set_58	4	600	600	600	48	0	0.026	3	1.0
Locus275	set_58	4	600	600	600	44	0	0.026	5	1.0
Locus276	set_58	4	600	600	600	50	0	0.029	0	1.0
Locus277	set_58	4	600	600	600	44	0	0.028	4	1.0
Locus278	set_58	4	600	600	600	46	0	0.030	4	1.0
Locus279	set_58	4	600	600	600	48	0	0.033	1	1.0
Locus280	set_58	4	600	600	600	46	0	0.027	3	1.0
Locus281	set_58	4	600	600	600	47	0	0.024	2	1.0
Locus282	set_58	4	600	600	600	48	0	0.024	2	1.0
Locus283	set_58	4	600	600	600	47	0	0.029	1	1.0
Locus284	set_58	4	600	600	600	48	0	0.024	2	1.0
Locus285	set_58	4	600	600	600	45	0	0.032	2	1.0
Locus286	set_58	4	600	600	600	48	0	0.028	1	1.0
Locus287	set_58	4	600	600	600	47	0	0.030	5	1.0
Locus288	set_58	4	600	600	600	47	0	0.023	3	1.0
Locus289	set_58	4	600	600	600	48	0	0.025	4	1.0
Locus290	set_58	4	600	600	600	48	0	0.026	3	1.0
Locus291	set_58	4	600	600	600	48	0	0.025	4	1.0
Locus292	set_58	4	600	600	600	49	0	0.029	3	1.0
Locus293	set_58	4	600	600	600	47	0	0.024	4	1.0
Locus294	set_58	4	600	600	600	47	0	0.034	3	1.0
Locus295	set_58	4	600	600	600	49	0	0.024	3	1.0
Locus296	set_58	4	600	600	600	45	0	0.026	2	1.0
Locus297	set_58	4	600	600	600	46	0	0.034	2	1.0
Locus298	set_58	4	600	600	600	49	0	0.027	0	1.0
Locus299	set_58	4	600	600	600	48	0	0.029	2	1.0
Locus300	set_58	4	600	600	600	50	0	0.032	3	1.0
Locus301	set_58	4	600	600	600	46	0	0.031	1	1.0
Locus302	set_58	4	600	600	600	49	0	0.029	3	1.0
Locus303	set_58	4	600	600	600	46	0	0.026	1	1.0
Locus304	set_58	4	600	600	600	49	0	0.030	1	1.0
Locus305	set_58	4	600	600	600	48	0	0.021	2	1.0
Locus306	set_58	4	600	600	600	47	0	0.026	2	1.0
Locus307	set_58	4	600	600	600	46	0	0.028	5	1.0
Locus308	set_58	4	600	600	600	45	0	0.025	2	1.0
Locus309	set_58	4	600	600	600	49	0	0.031	0	1.0
Locus310	set_58	4	600	600	600	47	0	0.029	2	1.0
Locus311	set_58	4	600	600	600	45	0	0.030	4	1.0
Locus312	set_58	4	600	600	600	40	0	0.027	3	1.0
Locus313	set_58	4	600	600	600	49	0	0.029	3	1.0
Locus314	set_58	4	600	600	600	47	0	0.019	4	1.0
Locus315	set_58	4	600	600	600	49	0	0.029	3	1.0
Locus316	set_58	4	600	600	600	48	0	0.029	1	1.0
Locus317	set_58	4	600	600	600	46	0	0.026	4	1.0
Locus318	set_58	4	600	600	600	48	0	0.024	2	1.0
Locus319	set_58	4	600	600	600	49	0	0.029	3	1.0
Locus320	set_58	4	600	600	600	49	0	0.021	4	1.0
Locus321	set_58	4	600	600	600	47	0	0.033	1	1.0
Locus322	set_58	4	600	600	600	49	0	0.025	2	1.0
Locus323	set_58	4	600	600	600	45	0	0.031	3	1.0
Locus324	set_58	4	600	600	600	48	0	0.028	4	1.0
Locus325	set_58	4	600	600	600	48	0	0.026	2	1.0
Locus326	set_58	4	600	600	600	48	0	0.025	3	1.0
Locus327	set_58	4	600	600	600	46	0	0.030	4	1.0
Locus328	set_58	4	600	600	600	46	0	0.030	6	1.0
Locus329	set_58	4	600	600	600	46	0	0.026	3	1.0
Locus330	set_58	4	600	600	600	48	0	0.028	1	1.0
Locus331	set_58	4	600	600	600	47	0	0.029	3	1.0
Locus332	set_58	4	600	600	600	45	0	0.029	4	1.0
Locus333	set_58	4	600	600	600	50	0	0.027	2	1.0
Locus334	set_58	4	600	600	600	50	0	0.027	5	1.0
Locus335	set_58	4	600	600	600	48	0	0.025	2	1.0
Locus336	set_58	4	600	600	600	48	0	0.024	3	1.0
Locus337	set_58	4	600	600	600	49	0	0.022	2	1.0
Locus338	set_58	4	600	600	600	47	0	0.023	7	1.0
Locus339	set_58	4	600	600	600	46	0	0.030	3	1.0
Locus340	set_58	4	600	600	600	49	0	0.031	2	1.0
Locus341	set_58	4	600	600	600	47	0	0.032	0	1.0
Locus342	set_58	4	600	600	600	46	0	0.030	0	1.0
Locus343	set_58	4	600	600	600	47	0	0.032	3	1.0
Locus344	set_58	4	600	600	600	45	0	0.024	2	1.0
Locus345	set_58	4	600	600	600	47	0	0.035	3	1.0
Locus346	set_58	4	600	600	600	50	0	0.029	4	1.0
Locus347	set_58	4	600	600	600	49	0	0.031	1	1.0
Locus348	set_58	4	600	600	600	45	0	0.028	3	1.0
Locus349	set_58	4	600	600	600	47	0	0.030	1	1.0
Locus350	set_58	4	600	600	600	46	0	0.030	1	1.0
Locus351	set_58	4	600	600	600	49	0	0.027	4	1.0
Locus352	set_58	4	600	600	600	49	0	0.030	5	1.0
Locus353	set_58	4	600	600	600	47	0	0.025	3	1.0
Locus354	set_58	4	600	600	600	49	0	0.025	4	1.0
Locus355	set_58	4	600	600	600	49	0	0.029	2	1.0
Locus356	set_58	4	600	600	600	48	0	0.024	1	1.0
Locus357	set_58	4	600	600	600	48	0	0.030	1	1.0
Locus358	set_58	4	600	600	600	45	0	0.031	2	1.0
Locus359	set_58	4	600	600	600	49	0	0.029	1	1.0
Locus360	set_58	4	600	600	600	50	0	0.025	5	1.0
Locus361	set_58	4	600	600	600	48	0	0.026	2	1.0
Locus362	set_58	4	600	600	600	49	0	0.027	3	1.0
Locus363	set_58	4	600	600	600	45	0	0.032	4	1.0
Locus364	set_58	4	600	600	600	47	0	0.027	2	1.0
Locus365	set_58	4	600	600	600	50	0	0.027	5	1.0
Locus366	set_58	4	600	600	600	46	0	0.030	2	1.0
Locus367	set_58	4	600	600	600	45	0	0.029	3	1.0
Locus368	set_58	4	600	600	600	49	0	0.026	2	1.0
Locus369	set_58	4	600	600	600	47	0	0.019	2	1.0
Locus370	set_58	4	600	600	600	48	0	0.024	3	1.0
Locus371	set_58	4	600	600	600	46	0	0.028	5	1.0
Locus372	set_58	4	600	600	600	49	0	0.033	3	1.0
Locus373	set_58	4	600	600	600	47	0	0.027	3	1.0
Locus374	set_58	4	600	600	600	47	0	0.030	3	1.0
Locus375	set_58	4	600	600	600	47	0	0.030	3	1.0
Locus376	set_58	4	600	600	600	50	0	0.032	4	1.0
Locus377	set_58	4	600	600	600	45	0	0.031	2	1.0
Locus378	set_58	4	600	600	600	48	0	0.025	3	1.0
Locus379	set_58	4	600	600	600	47	0	0.034	2	1.0
Locus380	set_58	4	600	600	600	47	0	0.029	2	1.0
Locus381	set_58	4	600	600	600	45	0	0.029	0	1.0
Locus382	set_58	4	600	600	600	47	0	0.030	3	1.0
Locus383	set_58	4	600	600	600	47	0	0.023	1	1.0
Locus384	set_58	4	600	600	600	47	0	0.027	3	1.0
Locus385	set_58	4	600	600	600	45	0	0.025	3	1.0
Locus386	set_58	4	600	600	600	48	0	0.030	2	1.0
Locus387	set_58	4	600	600	600	47	0	0.029	5	1.0
Locus388	set_58	4	600	600	600	46	0	0.031	3	1.0
Locus389	set_58	4	600	600	600	48	0	0.023	3	1.0
Locus390	set_58	4	600	600	600	44	0	0.028	2	1.0
Locus391	set_58	4	600	600	600	47	0	0.029	2	1.0
Locus392	set_58	4	600	600	600	45	0	0.024	4	1.0
Locus393	set_58	4	600	600	600	49	0	0.034	2	1.0
Locus394	set_58	4	600	600	600	47	0	0.023	1	1.0
Locus395	set_58	4	600	600	600	47	0	0.025	2	1.0
Locus396	set_58	4	600	600	600	50	0	0.021	5	1.0
Locus397	set_58	4	600	600	600	48	0	0.032	3	1.0
Locus398	set_58	4	600	600	600	48	0	0.032	2	1.0
Locus399	set_58	4	600	600	600	48	0	0.027	4	1.0
Locus400	set_58	4	600	600	600	48	0	0.023	5	1.0
Locus401	set_58	4	600	600	600	48	0	0.023	3	1.0
Locus402	set_58	4	600	600	600	46	0	0.028	4	1.0
Locus403	set_58	4	600	600	600	44	0	0.033	4	1.0
Locus404	set_58	4	600	600	600	45	0	0.022	5	1.0
Locus405	set_58	4	600	600	600	48	0	0.027	4	1.0
Locus406	set_58	4	600	600	600	47	0	0.028	3	1.0
Locus407	set_58	4	600	600	600	49	0	0.030	2	1.0
Locus408	set_58	4	600	600	600	46	0	0.029	3	1.0
Locus409	set_58	4	600	600	600	50	0	0.033	3	1.0
Locus410	set_58	4	600	600	600	47	0	0.025	5	1.0
Locus411	set_58	4	600	600	600	49	0	0.033	2	1.0
Locus412	set_58	4	600	600	600	50	0	0.026	3	1.0
Locus413	set_58	4	600	600	600	49	0	0.030	5	1.0
Locus414	set_58	4	600	600	600	46	0	0.031	3	1.0
Locus415	set_58	4	600	600	600	47	0	0.026	2	1.0
Locus416	set_58	4	600	600	600	44	0	0.025	3	1.0
Locus417	set_58	4	600	600	600	45	0	0.030	0	1.0
Locus418	set_58	4	600	600	600	49	0	0.030	1	1.0
Locus419	set_58	4	600	600	600	47	0	0.025	3	1.0
Locus420	set_58	4	600	600	600	50	0	0.026	1	1.0
Locus421	set_58	4	600	600	600	45	0	0.030	0	1.0
Locus422	set_58	4	600	600	600	47	0	0.029	3	1.0
Locus423	set_58	4	600	600	600	49	0	0.027	7	1.0
Locus424	set_58	4	600	600	600	48	0	0.036	1	1.0
Locus425	set_58	4	600	600	600	46	0	0.031	1	1.0
Locus426	set_58	4	600	600	600	46	0	0.029	5	1.0
Locus427	set_58	4	600	600	600	49	0	0.033	1	1.0
Locus428	set_58	4	600	600	600	49	0	0.027	3	1.0
Locus429	set_58	4	600	600	600	45	0	0.028	1	1.0
Locus430	set_58	4	600	600	600	49	0	0.030	2	1.0
Locus431	set_58	4	600	600	600	48	0	0.021	3	1.0
Locus432	set_58	4	600	600	600	45	0	0.026	4	1.0
Locus433	set_58	4	600	600	600	49	0	0.026	3	1.0
Locus434	set_58	4	600	600	600	49	0	0.030	4	1.0
Locus435	set_58	4	600	600	600	48	0	0.028	1	1.0
Locus436	set_58	4	600	600	600	43	0	0.030	3	1.0
Locus437	set_58	4	600	600	600	49	0	0.029	4	1.0
Locus438	set_58	4	600	600	600	46	0	0.029	4	1.0
Locus439	set_58	4	600	600	600	49	0	0.028	NA	1.0
Locus440	set_58	4	600	600	600	46	0	0.028	2	1.0
Locus441	set_58	4	600	600	600	48	0	0.023	4	1.0
Locus442	set_58	4	600	600	600	49	0	0.031	1	1.0
Locus443	set_58	4	600	600	600	46	0	0.034	1	1.0
Locus444	set_58	4	600	600	600	45	0	0.031	4	1.0
Locus445	set_58	4	600	600	600	47	0	0.032	3	1.0
Locus446	set_58	4	600	600	600	49	0	0.026	3	1.0
